rho,w,coverage_factor,time_condition,total_time,saccade_amplitude_mean_px,saccade_amplitude_std_px,saccade_amplitude_sem_px,n_episodes,n_saccades_total
0.29,0.7,1.1,30s,30,162.68484705162913,14.435090393029057,4.811696797676352,9,946
0.29,0.7,1.1,60s,60,163.6099086387498,9.834946263936725,3.2783154213122416,9,1600
0.29,0.7,1.1,90s,90,174.21355986364406,18.668952954290393,6.222984318096798,9,2405
0.29,0.7,1.2,30s,30,164.42174660554534,15.482222153762752,5.160740717920917,9,895
0.29,0.7,1.2,60s,60,161.0287529605424,9.38044676390706,3.12681558796902,9,1647
0.29,0.7,1.2,90s,90,171.19123424600895,17.62874790795982,5.876249302653274,9,2339
0.29,0.7,1.3,30s,30,164.16176321189715,12.641711445137569,4.213903815045856,9,919
0.29,0.7,1.3,60s,60,159.70883023868316,12.774112922305479,4.258037640768493,9,1656
0.29,0.7,1.3,90s,90,168.29289156778194,13.939822389531804,4.646607463177268,9,2272
0.29,0.7,1.4,30s,30,161.20003546840633,10.753875570710003,3.5846251902366677,9,879
0.29,0.7,1.4,60s,60,159.56224433140585,12.196623314011712,4.0655411046705705,9,1625
0.29,0.7,1.4,90s,90,172.74802682825174,20.25899383222713,6.75299794407571,9,2334
0.29,0.7,1.5,30s,30,160.05198438082138,13.780214776727188,4.593404925575729,9,889
0.29,0.7,1.5,60s,60,159.48524393258668,12.009432989369245,4.003144329789748,9,1636
0.29,0.7,1.5,90s,90,170.63292416755945,18.45710008136852,6.1523666937895065,9,2332
0.29,0.7,1.6,30s,30,160.4340052264764,10.26087111897492,3.4202903729916403,9,874
0.29,0.7,1.6,60s,60,158.77749870163066,11.351550406709496,3.783850135569832,9,1652
0.29,0.7,1.6,90s,90,170.81032970310835,18.77848722343699,6.259495741145663,9,2333
0.29,0.7,1.7,30s,30,162.4801394106908,11.047072572322413,3.6823575241074713,9,889
0.29,0.7,1.7,60s,60,158.6487113937613,10.777102876068573,3.592367625356191,9,1628
0.29,0.7,1.7,90s,90,171.1085246614358,19.191451805431832,6.397150601810611,9,2333
0.29,0.7,1.8,30s,30,160.0548875929668,10.116776643244695,3.372258881081565,9,894
0.29,0.7,1.8,60s,60,159.87047096025566,11.633344309461446,3.877781436487149,9,1670
0.29,0.7,1.8,90s,90,169.58063470507997,16.652350825195864,5.550783608398621,9,2342
0.29,0.7,1.9,30s,30,158.20680268797526,8.064919492143643,2.6883064973812143,9,896
0.29,0.7,1.9,60s,60,158.8718374184333,12.273885439991789,4.09129514666393,9,1639
0.29,0.7,1.9,90s,90,168.4534231080112,15.93614230909915,5.312047436366384,9,2277
0.29,0.7,2.0,30s,30,159.0258876624062,7.932489568058505,2.644163189352835,9,849
0.29,0.7,2.0,60s,60,158.1246478025564,12.59589233887712,4.198630779625707,9,1646
0.29,0.7,2.0,90s,90,168.2421773566528,15.211578522137096,5.070526174045699,9,2350
0.29,0.71,1.0,30s,30,166.87784324370557,15.871013475029242,5.290337825009748,9,874
0.29,0.71,1.0,60s,60,161.56735206100922,9.843486284409295,3.2811620948030984,9,1631
0.29,0.71,1.0,90s,90,170.95460111564023,14.118716387607238,4.706238795869079,9,2312
0.29,0.71,1.1,30s,30,165.5162514725923,15.72474641882218,5.241582139607393,9,876
0.29,0.71,1.1,60s,60,162.19349682188746,8.889985780835335,2.9633285936117786,9,1619
0.29,0.71,1.1,90s,90,171.73862250787076,17.40281480466849,5.80093826822283,9,2287
0.29,0.71,1.2,30s,30,166.67641744466184,13.374357523120754,4.458119174373585,9,916
0.29,0.71,1.2,60s,60,161.25157717538528,8.86218833919,2.95406277973,9,1636
0.29,0.71,1.2,90s,90,171.27120295434128,16.640116688997725,5.546705562999242,9,2323
0.29,0.71,1.3,30s,30,163.3527177958712,14.171118721207487,4.723706240402495,9,904
0.29,0.71,1.3,60s,60,162.9297613718415,9.070012435628708,3.023337478542903,9,1650
0.29,0.71,1.3,90s,90,171.25002188065335,16.68055043415518,5.5601834780517265,9,2300
0.29,0.71,1.4,30s,30,164.28023679792278,10.943160135043339,3.6477200450144465,9,865
0.29,0.71,1.4,60s,60,159.61678341283226,10.7331178065141,3.5777059355047,9,1675
0.29,0.71,1.4,90s,90,174.20444049855385,16.71535913332392,5.5717863777746395,9,2332
0.29,0.71,1.5,30s,30,164.71117674888748,12.705427278326898,4.235142426108966,9,916
0.29,0.71,1.5,60s,60,159.8180358054762,10.084825821672244,3.361608607224081,9,1635
0.29,0.71,1.5,90s,90,172.29882414261388,16.13007588897558,5.37669196299186,9,2296
0.29,0.71,1.6,30s,30,163.6572713257366,11.056179122102488,3.6853930407008293,9,898
0.29,0.71,1.6,60s,60,159.91873730144994,11.484068788572213,3.828022929524071,9,1582
0.29,0.71,1.6,90s,90,170.50545685510284,15.159217928209836,5.053072642736612,9,2305
0.29,0.71,1.7,30s,30,162.04674493829464,9.227645682862793,3.0758818942875976,9,890
0.29,0.71,1.7,60s,60,160.2337573120036,11.70344491512861,3.90114830504287,9,1653
0.29,0.71,1.7,90s,90,170.07206532268538,15.72335766710167,5.241119222367224,9,2337
0.29,0.71,1.8,30s,30,160.58781871718273,11.136740115716465,3.712246705238822,9,885
0.29,0.71,1.8,60s,60,159.07812418624752,10.886048160256395,3.628682720085465,9,1679
0.29,0.71,1.8,90s,90,170.93712616911526,16.362564744116707,5.454188248038903,9,2346
0.29,0.71,1.9,30s,30,162.87906054419219,10.786455515613138,3.595485171871046,9,853
0.29,0.71,1.9,60s,60,159.29083266582862,12.362160803608353,4.120720267869451,9,1649
0.29,0.71,1.9,90s,90,168.29982024167566,13.492823127305256,4.497607709101752,9,2354
0.29,0.71,2.0,30s,30,160.12751776534088,9.208729549842115,3.0695765166140383,9,908
0.29,0.71,2.0,60s,60,159.49423706765302,12.149788967185911,4.049929655728637,9,1618
0.29,0.71,2.0,90s,90,167.82288992896176,12.667492118502421,4.22249737283414,9,2328
0.29,0.72,1.0,30s,30,163.9463369319572,12.274898111511142,4.091632703837047,9,886
0.29,0.72,1.0,60s,60,163.35024142397754,7.173890309105492,2.391296769701831,9,1629
0.29,0.72,1.0,90s,90,175.33458479312557,17.58353620756471,5.861178735854903,9,2347
0.29,0.72,1.1,30s,30,168.70381601859543,17.13839549196798,5.71279849732266,9,913
0.29,0.72,1.1,60s,60,164.63365751987402,6.0261179328341115,2.0087059776113705,9,1592
0.29,0.72,1.1,90s,90,174.5838046067708,19.023876187100303,6.341292062366768,9,2319
0.29,0.72,1.2,30s,30,165.49327760486392,12.006164334865227,4.002054778288409,9,881
0.29,0.72,1.2,60s,60,163.59193284202672,6.249421186085313,2.083140395361771,9,1637
0.29,0.72,1.2,90s,90,174.50443472038762,16.47521519822369,5.491738399407897,9,2343
0.29,0.72,1.3,30s,30,165.7035022102921,13.346134436687596,4.4487114788958655,9,873
0.29,0.72,1.3,60s,60,162.84454140200683,7.432529916567311,2.4775099721891034,9,1608
0.29,0.72,1.3,90s,90,173.2264044836331,17.013204932581903,5.671068310860634,9,2294
0.29,0.72,1.4,30s,30,165.05198704673154,17.02807806180014,5.676026020600047,9,903
0.29,0.72,1.4,60s,60,163.46007499135243,12.090271665221032,4.030090555073677,9,1624
0.29,0.72,1.4,90s,90,174.18793344291333,17.95080330285696,5.9836011009523205,9,2340
0.29,0.72,1.5,30s,30,164.94849706142065,11.98733836487454,3.99577945495818,9,890
0.29,0.72,1.5,60s,60,161.24828832994226,10.138542210273183,3.379514070091061,9,1624
0.29,0.72,1.5,90s,90,171.2105800359792,14.993587150995907,4.997862383665303,9,2328
0.29,0.72,1.6,30s,30,163.82867248055845,12.527769731297175,4.175923243765725,9,901
0.29,0.72,1.6,60s,60,161.79144012606187,10.497728666762793,3.499242888920931,9,1630
0.29,0.72,1.6,90s,90,173.04497657354935,17.871505020287014,5.957168340095671,9,2320
0.29,0.72,1.7,30s,30,166.45889904166313,9.082729965486966,3.027576655162322,9,855
0.29,0.72,1.7,60s,60,160.9648307638769,10.876643967171443,3.625547989057148,9,1634
0.29,0.72,1.7,90s,90,173.13985397804333,18.189980163891114,6.063326721297038,9,2283
0.29,0.72,1.8,30s,30,162.67484485577688,11.19861794470221,3.73287264823407,9,872
0.29,0.72,1.8,60s,60,160.60258281984255,10.155707974944852,3.3852359916482837,9,1608
0.29,0.72,1.8,90s,90,171.30498800072746,15.18303350680315,5.0610111689343835,9,2305
0.29,0.72,1.9,30s,30,165.946526824408,11.131234771152856,3.7104115903842856,9,884
0.29,0.72,1.9,60s,60,160.29143628124504,11.535195094911746,3.8450650316372488,9,1673
0.29,0.72,1.9,90s,90,169.87835913553826,14.886554562499724,4.9621848541665745,9,2337
0.29,0.72,2.0,30s,30,163.08278244162238,10.66460427858075,3.55486809286025,9,920
0.29,0.72,2.0,60s,60,161.53891195238995,11.052240192126774,3.684080064042258,9,1700
0.29,0.72,2.0,90s,90,171.58310577135885,16.09996868238015,5.366656227460051,9,2344
0.29,0.73,1.0,30s,30,169.91280447270807,20.4423710027566,6.814123667585534,9,871
0.29,0.73,1.0,60s,60,168.53816369178634,8.600681864996918,2.866893954998973,9,1613
0.29,0.73,1.0,90s,90,174.8079880847607,15.18291077695423,5.060970258984743,9,2367
0.29,0.73,1.1,30s,30,170.37760927226248,15.554549950005846,5.184849983335282,9,906
0.29,0.73,1.1,60s,60,167.4706649228441,7.943551788301249,2.6478505961004166,9,1623
0.29,0.73,1.1,90s,90,176.60880119246707,18.275257627853048,6.091752542617683,9,2316
0.29,0.73,1.2,30s,30,167.78471090876167,16.0950688550853,5.3650229516951,9,871
0.29,0.73,1.2,60s,60,167.0720806962989,10.320486434093924,3.440162144697975,9,1622
0.29,0.73,1.2,90s,90,177.8382088470181,19.627294054639396,6.542431351546465,9,2374
0.29,0.73,1.3,30s,30,166.7981708983956,13.53087347233626,4.51029115744542,9,894
0.29,0.73,1.3,60s,60,163.55727088890808,10.974267154767412,3.6580890515891373,9,1595
0.29,0.73,1.3,90s,90,176.45444140315354,18.98175871973125,6.327252906577083,9,2317
0.29,0.73,1.4,30s,30,166.00898414935304,15.659601126637794,5.219867042212598,9,865
0.29,0.73,1.4,60s,60,164.33212162087355,11.875804932084124,3.9586016440280414,9,1630
0.29,0.73,1.4,90s,90,175.81452978802196,16.826944959170298,5.608981653056766,9,2329
0.29,0.73,1.5,30s,30,166.6357240154782,9.629529545956457,3.2098431819854856,9,869
0.29,0.73,1.5,60s,60,164.85633320412242,11.073779201235283,3.691259733745094,9,1604
0.29,0.73,1.5,90s,90,174.64911162453822,15.888266165861,5.296088721953667,9,2333
0.29,0.73,1.6,30s,30,165.5971942410652,12.605901713173456,4.201967237724485,9,868
0.29,0.73,1.6,60s,60,165.76644389145693,12.719370880450994,4.239790293483664,9,1660
0.29,0.73,1.6,90s,90,175.7729996096731,19.277481703206426,6.425827234402142,9,2252
0.29,0.73,1.7,30s,30,164.77296167178918,8.670056060765488,2.890018686921829,9,886
0.29,0.73,1.7,60s,60,163.60225602983587,11.51399285571272,3.8379976185709066,9,1670
0.29,0.73,1.7,90s,90,176.3043133511776,17.800522500229786,5.933507500076595,9,2315
0.29,0.73,1.8,30s,30,162.35099714451397,10.208437243753872,3.402812414584624,9,870
0.29,0.73,1.8,60s,60,165.90385159956043,12.065538757697453,4.021846252565818,9,1605
0.29,0.73,1.8,90s,90,177.2194873997793,22.158750547178034,7.386250182392678,9,2306
0.29,0.73,1.9,30s,30,162.589542466576,10.310004079078144,3.4366680263593814,9,889
0.29,0.73,1.9,60s,60,164.5881402504808,12.557148255293429,4.18571608509781,9,1623
0.29,0.73,1.9,90s,90,173.1301613754305,16.36194887603936,5.453982958679787,9,2254
0.29,0.73,2.0,30s,30,162.53623003677882,11.681036018303791,3.8936786727679302,9,892
0.29,0.73,2.0,60s,60,164.76662042546434,11.838997958590427,3.9463326528634757,9,1592
0.29,0.73,2.0,90s,90,169.99204002686895,13.081703580487872,4.360567860162624,9,2321
0.29,0.74,1.0,30s,30,170.3304184108416,18.835166197906737,6.278388732635579,9,876
0.29,0.74,1.0,60s,60,168.9063177015216,11.805048068485483,3.9350160228284943,9,1588
0.29,0.74,1.0,90s,90,178.90630034946315,18.667933240911694,6.222644413637231,9,2291
0.29,0.74,1.1,30s,30,166.667946757593,15.22535495501414,5.075118318338046,9,906
0.29,0.74,1.1,60s,60,169.06294213916874,13.865876088932138,4.621958696310712,9,1610
0.29,0.74,1.1,90s,90,178.33624869924503,19.591043751212176,6.530347917070725,9,2325
0.29,0.74,1.2,30s,30,166.8346211604706,16.076480163018857,5.358826721006285,9,880
0.29,0.74,1.2,60s,60,167.21778558484948,11.57756663024337,3.85918887674779,9,1600
0.29,0.74,1.2,90s,90,177.41513067152238,18.290096114622582,6.096698704874194,9,2276
0.29,0.74,1.3,30s,30,166.24256069589165,12.740127176420287,4.246709058806762,9,901
0.29,0.74,1.3,60s,60,168.9032972132141,13.08911171342757,4.36303723780919,9,1645
0.29,0.74,1.3,90s,90,178.32164956483265,21.11641408730481,7.03880469576827,9,2265
0.29,0.74,1.4,30s,30,168.0938628497386,13.812031093383709,4.604010364461236,9,877
0.29,0.74,1.4,60s,60,167.50545222475773,10.360836295853893,3.4536120986179646,9,1600
0.29,0.74,1.4,90s,90,178.07362620855537,19.14746431424866,6.3824881047495525,9,2321
0.29,0.74,1.5,30s,30,168.07531519597035,13.336897035816865,4.445632345272288,9,877
0.29,0.74,1.5,60s,60,168.03005873263865,11.828455325659972,3.9428184418866574,9,1597
0.29,0.74,1.5,90s,90,177.98030286140596,16.332006104895175,5.444002034965059,9,2307
0.29,0.74,1.6,30s,30,164.83633326026526,12.048525481953677,4.016175160651225,9,868
0.29,0.74,1.6,60s,60,167.8907603453162,11.835098461919864,3.945032820639955,9,1643
0.29,0.74,1.6,90s,90,178.09514089456053,17.582665361520867,5.860888453840289,9,2346
0.29,0.74,1.7,30s,30,164.30700037120806,10.586464706834217,3.528821568944739,9,857
0.29,0.74,1.7,60s,60,167.1939028569451,11.920110620228485,3.9733702067428283,9,1622
0.29,0.74,1.7,90s,90,176.0193796323513,15.560938436143605,5.186979478714535,9,2363
0.29,0.74,1.8,30s,30,167.3979780378186,9.880511623749966,3.293503874583322,9,896
0.29,0.74,1.8,60s,60,166.22644108792576,13.584067298446797,4.528022432815599,9,1587
0.29,0.74,1.8,90s,90,177.16908362032808,16.931534562011937,5.643844854003979,9,2311
0.29,0.74,1.9,30s,30,164.19491144042283,7.8619115221771425,2.6206371740590475,9,879
0.29,0.74,1.9,60s,60,166.7687437647295,12.838674921582221,4.2795583071940735,9,1611
0.29,0.74,1.9,90s,90,175.5732472073045,18.588283238272577,6.1960944127575255,9,2291
0.29,0.74,2.0,30s,30,164.19201631770295,11.673935142391098,3.891311714130366,9,839
0.29,0.74,2.0,60s,60,165.94966970592787,13.106611957510315,4.368870652503438,9,1604
0.29,0.74,2.0,90s,90,174.27403440288165,14.279842504276308,4.759947501425436,9,2343
0.29,0.75,1.0,30s,30,168.76166261894915,12.884329759133259,4.294776586377753,9,925
0.29,0.75,1.0,60s,60,170.24182630765188,10.877326227887455,3.625775409295818,9,1624
0.29,0.75,1.0,90s,90,177.68789745765616,16.08353366040007,5.361177886800024,9,2288
0.29,0.75,1.1,30s,30,172.8369273418913,12.359568814366819,4.119856271455606,9,881
0.29,0.75,1.1,60s,60,170.31875632955177,11.939428890414757,3.979809630138252,9,1608
0.29,0.75,1.1,90s,90,180.88350013032726,20.330099540335528,6.776699846778509,9,2313
0.29,0.75,1.2,30s,30,171.8115681180313,15.214265478854259,5.071421826284753,9,857
0.29,0.75,1.2,60s,60,170.25077077351438,15.371348985712801,5.1237829952376,9,1633
0.29,0.75,1.2,90s,90,181.4607419532345,19.985936303758482,6.661978767919494,9,2350
0.29,0.75,1.3,30s,30,170.26590552885364,14.473557366890324,4.824519122296775,9,885
0.29,0.75,1.3,60s,60,169.16224122525352,12.486760027822076,4.162253342607358,9,1638
0.29,0.75,1.3,90s,90,179.73925559413,19.812853566286176,6.604284522095392,9,2332
0.29,0.75,1.4,30s,30,169.51134272906262,14.49944762707316,4.833149209024387,9,846
0.29,0.75,1.4,60s,60,167.74096348896876,13.25301044701063,4.417670149003543,9,1584
0.29,0.75,1.4,90s,90,179.4429740996334,18.923071005001365,6.307690335000455,9,2275
0.29,0.75,1.5,30s,30,169.7866685669543,11.306281729462611,3.768760576487537,9,876
0.29,0.75,1.5,60s,60,167.53939559428431,12.707394344751412,4.235798114917137,9,1625
0.29,0.75,1.5,90s,90,179.74792090682703,21.726987726388856,7.242329242129618,9,2332
0.29,0.75,1.6,30s,30,168.96026137628712,11.28664954434226,3.7622165147807536,9,907
0.29,0.75,1.6,60s,60,169.42665326941895,13.099722173542208,4.366574057847402,9,1617
0.29,0.75,1.6,90s,90,180.22289856285613,19.686537731753226,6.562179243917742,9,2304
0.29,0.75,1.7,30s,30,167.7034777796658,9.504843987667703,3.1682813292225678,9,872
0.29,0.75,1.7,60s,60,169.038724914093,13.36888734668945,4.456295782229817,9,1593
0.29,0.75,1.7,90s,90,177.9489224311808,19.459739230366495,6.486579743455498,9,2276
0.29,0.75,1.8,30s,30,167.3255956142797,10.740886938104829,3.580295646034943,9,882
0.29,0.75,1.8,60s,60,167.80495415673727,13.378791212432098,4.459597070810699,9,1631
0.29,0.75,1.8,90s,90,177.39241068458637,16.379110552119375,5.459703517373125,9,2263
0.29,0.75,1.9,30s,30,165.1876786910917,7.7524788694570645,2.5841596231523547,9,853
0.29,0.75,1.9,60s,60,168.5531543077869,14.167642222725194,4.722547407575065,9,1613
0.29,0.75,1.9,90s,90,176.46416626026846,16.152008017504954,5.384002672501651,9,2361
0.29,0.75,2.0,30s,30,165.24713835432104,9.506198211620738,3.1687327372069127,9,915
0.29,0.75,2.0,60s,60,167.6142959743365,12.737282533785237,4.245760844595079,9,1597
0.29,0.75,2.0,90s,90,174.92936850397822,14.492312836694545,4.830770945564848,9,2311
0.29,0.76,1.0,30s,30,173.5897460210995,17.98695066249637,5.995650220832123,9,879
0.29,0.76,1.0,60s,60,170.76167176396544,14.198840616659625,4.732946872219875,9,1591
0.29,0.76,1.0,90s,90,180.19330222728655,18.887560289277275,6.295853429759092,9,2309
0.29,0.76,1.1,30s,30,170.59621642189356,15.674064529704408,5.224688176568136,9,860
0.29,0.76,1.1,60s,60,170.76942586651683,11.827530545293683,3.942510181764561,9,1661
0.29,0.76,1.1,90s,90,181.57723577563237,20.741218266485365,6.913739422161789,9,2358
0.29,0.76,1.2,30s,30,170.93023294785496,16.553324451112957,5.517774817037652,9,889
0.29,0.76,1.2,60s,60,168.97076070129793,13.031348265945168,4.343782755315056,9,1629
0.29,0.76,1.2,90s,90,182.1357733650512,19.182286639417903,6.394095546472634,9,2303
0.29,0.76,1.3,30s,30,168.9397365309209,10.891012091079837,3.630337363693279,9,895
0.29,0.76,1.3,60s,60,169.1481308989875,12.0963758130107,4.032125271003567,9,1615
0.29,0.76,1.3,90s,90,180.80071370128243,18.103686535904092,6.0345621786346975,9,2360
0.29,0.76,1.4,30s,30,168.4892399226608,14.350810118321407,4.783603372773802,9,900
0.29,0.76,1.4,60s,60,170.1565251073449,13.211037785227619,4.40367926174254,9,1623
0.29,0.76,1.4,90s,90,181.05678766101667,15.38972842159075,5.1299094738635835,9,2299
0.29,0.76,1.5,30s,30,167.95105714548484,9.14100375709369,3.0470012523645633,9,883
0.29,0.76,1.5,60s,60,168.40348021619243,13.47003364183383,4.49001121394461,9,1620
0.29,0.76,1.5,90s,90,181.6348155120557,19.441048658399122,6.480349552799708,9,2348
0.29,0.76,1.6,30s,30,169.61773040116555,10.346333118533531,3.4487777061778435,9,828
0.29,0.76,1.6,60s,60,168.82755286285854,13.483173974530722,4.494391324843574,9,1648
0.29,0.76,1.6,90s,90,180.3992311349312,17.319742107390407,5.773247369130136,9,2337
0.29,0.76,1.7,30s,30,167.42063595740646,7.69518347412577,2.565061158041923,9,902
0.29,0.76,1.7,60s,60,168.30522160058092,13.876160945545706,4.6253869818485684,9,1598
0.29,0.76,1.7,90s,90,179.98182304888988,19.615609365391638,6.538536455130546,9,2324
0.29,0.76,1.8,30s,30,166.94210128544603,9.66272421929373,3.22090807309791,9,850
0.29,0.76,1.8,60s,60,168.74993496449324,11.54871245092424,3.849570816974747,9,1607
0.29,0.76,1.8,90s,90,181.13996153947912,19.58417802937389,6.528059343124631,9,2304
0.29,0.76,1.9,30s,30,167.72706682753326,9.697307708149062,3.232435902716354,9,887
0.29,0.76,1.9,60s,60,168.01838099082931,13.78009425348154,4.593364751160514,9,1630
0.29,0.76,1.9,90s,90,178.1358538257036,15.993159154780678,5.3310530515935595,9,2316
0.29,0.76,2.0,30s,30,168.37794403804196,9.765363218161275,3.2551210727204247,9,904
0.29,0.76,2.0,60s,60,167.93465882982466,13.648140268576784,4.549380089525594,9,1640
0.29,0.76,2.0,90s,90,176.19918419819584,14.993547551991805,4.9978491839972685,9,2346
0.29,0.77,1.0,30s,30,173.15119080893655,14.448082888524452,4.8160276295081506,9,856
0.29,0.77,1.0,60s,60,171.57904877378394,14.557193076078518,4.852397692026172,9,1660
0.29,0.77,1.0,90s,90,182.30476488358013,17.33664007645405,5.778880025484683,9,2314
0.29,0.77,1.1,30s,30,172.68782953558707,13.667556865185738,4.555852288395246,9,911
0.29,0.77,1.1,60s,60,169.681490641547,14.53211735131494,4.8440391171049795,9,1632
0.29,0.77,1.1,90s,90,184.36228323827527,20.560467355384628,6.8534891184615425,9,2328
0.29,0.77,1.2,30s,30,174.20495144416262,14.337527520285756,4.7791758400952515,9,872
0.29,0.77,1.2,60s,60,170.7537205529597,14.751000883486276,4.917000294495425,9,1645
0.29,0.77,1.2,90s,90,184.57628485618181,18.660917017463074,6.220305672487691,9,2363
0.29,0.77,1.3,30s,30,174.95915012616854,15.232050437022043,5.077350145674014,9,844
0.29,0.77,1.3,60s,60,169.8557363702903,13.200631133329491,4.400210377776497,9,1609
0.29,0.77,1.3,90s,90,184.2275766413313,20.75992030976702,6.919973436589006,9,2305
0.29,0.77,1.4,30s,30,170.77413076309534,11.123730511735213,3.7079101705784043,9,868
0.29,0.77,1.4,60s,60,169.73301456961067,13.230309325311952,4.410103108437317,9,1638
0.29,0.77,1.4,90s,90,183.24576591305947,20.165032931451,6.721677643817,9,2349
0.29,0.77,1.5,30s,30,171.24762035944914,12.551293240717074,4.183764413572358,9,884
0.29,0.77,1.5,60s,60,168.638062769076,13.538258433284506,4.512752811094836,9,1623
0.29,0.77,1.5,90s,90,182.87985566321296,19.496114013507135,6.498704671169045,9,2365
0.29,0.77,1.6,30s,30,169.05082631374114,11.12083245371512,3.7069441512383734,9,869
0.29,0.77,1.6,60s,60,170.56999184516732,14.15884650052298,4.719615500174327,9,1628
0.29,0.77,1.6,90s,90,181.07752314851652,17.091461677807857,5.697153892602619,9,2314
0.29,0.77,1.7,30s,30,169.60789709874032,8.336903358960729,2.778967786320243,9,876
0.29,0.77,1.7,60s,60,169.89712930496793,14.667800511793699,4.889266837264566,9,1605
0.29,0.77,1.7,90s,90,183.23734128188045,20.44032618005437,6.813442060018123,9,2346
0.29,0.77,1.8,30s,30,169.22094445071193,10.241154248997017,3.4137180829990057,9,842
0.29,0.77,1.8,60s,60,172.06542375409688,16.395126444778516,5.4650421482595055,9,1663
0.29,0.77,1.8,90s,90,181.80164425037268,19.36080639894399,6.45360213298133,9,2382
0.29,0.77,1.9,30s,30,167.62983731131317,8.719685502913594,2.906561834304531,9,877
0.29,0.77,1.9,60s,60,169.18240453112583,12.991975100299243,4.330658366766414,9,1607
0.29,0.77,1.9,90s,90,180.71906281800875,17.15165736944344,5.717219123147814,9,2319
0.29,0.77,2.0,30s,30,168.94569845193772,10.62748321264171,3.5424944042139033,9,879
0.29,0.77,2.0,60s,60,169.477028023152,15.01949850313304,5.006499501044346,9,1678
0.29,0.77,2.0,90s,90,178.2791831626048,14.425510081293492,4.808503360431164,9,2296
0.29,0.78,1.0,30s,30,170.44773345494323,12.721743842765235,4.240581280921745,9,865
0.29,0.78,1.0,60s,60,173.19647781306747,14.622781955395363,4.874260651798454,9,1555
0.29,0.78,1.0,90s,90,183.73785150717757,18.842687518643103,6.280895839547701,9,2355
0.29,0.78,1.1,30s,30,170.64207239054727,11.881835918015295,3.960611972671765,9,925
0.29,0.78,1.1,60s,60,172.64267738586514,16.710019429930828,5.570006476643609,9,1605
0.29,0.78,1.1,90s,90,185.13123527601476,20.40930530342635,6.8031017678087835,9,2306
0.29,0.78,1.2,30s,30,170.65350650247822,10.756764816935021,3.5855882723116737,9,863
0.29,0.78,1.2,60s,60,170.8477267677695,14.006372576294613,4.668790858764871,9,1617
0.29,0.78,1.2,90s,90,183.84057916526606,20.191200005920326,6.730400001973442,9,2329
0.29,0.78,1.3,30s,30,171.19249762929908,12.394914920795609,4.13163830693187,9,877
0.29,0.78,1.3,60s,60,170.0223842474515,13.434306759111706,4.478102253037235,9,1591
0.29,0.78,1.3,90s,90,184.24504613656114,18.481176580925396,6.1603921936417985,9,2336
0.29,0.78,1.4,30s,30,173.77674583461257,11.244584698351781,3.748194899450594,9,883
0.29,0.78,1.4,60s,60,171.10586750130346,14.890923897972062,4.963641299324021,9,1603
0.29,0.78,1.4,90s,90,183.64776569123723,21.34661952354324,7.1155398411810795,9,2319
0.29,0.78,1.5,30s,30,171.43819610243605,10.875682973595712,3.625227657865237,9,878
0.29,0.78,1.5,60s,60,170.2352535096225,14.79650544454452,4.93216848151484,9,1579
0.29,0.78,1.5,90s,90,182.96394652785818,17.7555513750526,5.918517125017534,9,2308
0.29,0.78,1.6,30s,30,170.14503309822692,9.643710615430656,3.214570205143552,9,873
0.29,0.78,1.6,60s,60,170.38093665337527,15.22856394588469,5.076187981961564,9,1623
0.29,0.78,1.6,90s,90,179.88674581571166,16.416704190818066,5.472234730272689,9,2344
0.29,0.78,1.7,30s,30,168.68059006317955,9.64350667397474,3.2145022246582466,9,853
0.29,0.78,1.7,60s,60,170.91409441648958,15.463612008059286,5.154537336019762,9,1624
0.29,0.78,1.7,90s,90,181.0693226348513,16.010304126925696,5.336768042308566,9,2222
0.29,0.78,1.8,30s,30,169.00398662912153,9.267108767846976,3.089036255948992,9,939
0.29,0.78,1.8,60s,60,172.61691135236046,17.95487051682147,5.98495683894049,9,1647
0.29,0.78,1.8,90s,90,180.69895812893586,17.54454535735567,5.848181785785223,9,2393
0.29,0.78,1.9,30s,30,166.18978131525446,10.846842420611555,3.6156141402038515,9,868
0.29,0.78,1.9,60s,60,171.42418374693074,16.536465708571683,5.512155236190561,9,1594
0.29,0.78,1.9,90s,90,180.49111601241398,19.46381839919902,6.4879394663996734,9,2354
0.29,0.78,2.0,30s,30,167.0839139749591,10.03557200615233,3.3451906687174433,9,867
0.29,0.78,2.0,60s,60,169.32729661676223,13.762510119952019,4.58750337331734,9,1587
0.29,0.78,2.0,90s,90,179.44618013343026,17.51942384589426,5.83980794863142,9,2338
0.29,0.79,1.0,30s,30,172.60102108374628,11.23190758231713,3.7439691941057096,9,920
0.29,0.79,1.0,60s,60,172.29426478988725,13.883310161234867,4.627770053744956,9,1632
0.29,0.79,1.0,90s,90,186.45346208168678,17.060729819309692,5.6869099397698974,9,2294
0.29,0.79,1.1,30s,30,174.77434170164136,15.229675837679373,5.076558612559791,9,841
0.29,0.79,1.1,60s,60,173.18571142677717,14.352744187603575,4.784248062534525,9,1626
0.29,0.79,1.1,90s,90,183.81825514591665,14.700861736554227,4.900287245518076,9,2308
0.29,0.79,1.2,30s,30,173.703002013385,14.590489253247318,4.863496417749106,9,857
0.29,0.79,1.2,60s,60,176.06433788225638,19.545414327552326,6.515138109184108,9,1636
0.29,0.79,1.2,90s,90,183.50829972506398,14.811486922099059,4.937162307366353,9,2314
