run_dir,rho_inflation_percentage,w_skip_degradation_factor,coverage_factor,30s_reading_speed,30s_skip_rate,30s_regression_rate,60s_reading_speed,60s_skip_rate,60s_regression_rate,90s_reading_speed,90s_skip_rate,90s_regression_rate,loss_type,loss_total,loss_reading_speed,loss_skip_rate,loss_regression_rate
simulation_data/rho_0.210__w_0.540__cov_0.10,0.21,0.54,0.1,235.77777777777777,0.18900421607210152,0.6321537346629726,213.11111111111111,0.12337523774762563,0.5095132139570963,212.07407407407408,0.07131618111038028,0.5728076144174857,sse,5744.900603263628,5744.663667846031,0.1380140033056629,0.0989214142907348
simulation_data/rho_0.170__w_0.880__cov_1.00,0.17,0.88,1.0,232.88888888888889,0.5442882465411328,0.4022465796573564,220.0,0.5357994279273209,0.5816859241946178,207.77777777777777,0.5362944003797071,0.6882855369459374,sse,5745.289252924636,5745.142382233267,0.1197255455440737,0.02714514582369962
simulation_data/rho_0.190__w_0.680__cov_0.60,0.19,0.68,0.6,232.0,0.33753073870510286,0.475163655125878,215.33333333333334,0.30024692055920293,0.48774157278180374,213.4074074074074,0.28950542637857923,0.6431672278865872,sse,5746.065942817542,5746.035079418246,0.003910951302559229,0.026952447993301668
simulation_data/rho_0.200__w_0.600__cov_2.00,0.2,0.6,2.0,233.77777777777777,0.2664051153907038,0.2360407367286298,220.55555555555554,0.1888260885228434,0.4585797082534767,206.2962962962963,0.16188677409100316,0.5950941468398585,sse,5750.325121117491,5750.262036629807,0.05569890300594835,0.007385584679332692
simulation_data/rho_0.170__w_0.880__cov_0.00,0.17,0.88,0.0,237.77777777777777,0.5043283935936989,0.7078400536629379,217.66666666666666,0.5375488140888898,0.5794101337513113,205.4074074074074,0.5282805154865139,0.6904228039254884,sse,5751.363359326201,5751.086151431163,0.10635163041401666,0.17085626462413886
simulation_data/rho_0.210__w_0.580__cov_0.00,0.21,0.58,0.0,238.0,0.24738844172386795,0.6756084742704795,212.11111111111111,0.15358386741632005,0.522441985313519,210.88888888888889,0.13234614673277076,0.5923719231100497,sse,5752.317252559781,5752.107480722464,0.08114918162246951,0.12862265569520795
simulation_data/rho_0.170__w_0.800__cov_2.30,0.17,0.8,2.3,232.66666666666666,0.49782170172869694,0.27356847737048756,218.88888888888889,0.4509435848519046,0.5579922426966561,209.33333333333334,0.44651902391465864,0.6754222583564424,sse,5753.361089354282,5753.2990937353625,0.04622558706258838,0.015770031856939825
simulation_data/rho_0.200__w_0.800__cov_0.00,0.2,0.8,0.0,245.55555555555554,0.4475263418184784,0.7036241154583468,210.88888888888889,0.4451240930677655,0.5577104078417584,203.03703703703704,0.44447555802034905,0.6662226556756963,sse,5755.919553034379,5755.724022137977,0.03611319303900323,0.1594177033620989
simulation_data/rho_0.170__w_0.840__cov_1.50,0.17,0.84,1.5,223.77777777777777,0.5230529700392532,0.35881911902449193,224.66666666666666,0.4901692696276336,0.5808464556102062,210.00000000000003,0.49193462087469275,0.688486233335849,sse,5756.109476325392,5756.009490879495,0.07824844283783274,0.021737003058449323
simulation_data/rho_0.170__w_0.940__cov_0.80,0.17,0.94,0.8,233.55555555555554,0.5966428045526913,0.49772138188418324,220.88888888888889,0.5681378380895098,0.5922769940550434,206.2222222222222,0.5787246162509021,0.6972433219850994,sse,5758.999104367811,5758.768739514241,0.17422058181958178,0.056144271749950465
simulation_data/rho_0.190__w_0.680__cov_1.50,0.19,0.68,1.5,233.33333333333334,0.3583363194346768,0.319645407114459,216.22222222222223,0.30097426980071906,0.49739275537644745,211.55555555555554,0.2986842958217863,0.6392120891977163,sse,5759.660968705035,5759.656502205221,0.0017445980794179264,0.0027219017348239605
simulation_data/rho_0.170__w_0.880__cov_0.90,0.17,0.88,0.9,234.0,0.5449901927320953,0.47387162809272343,221.22222222222223,0.5367247152526603,0.5844206162971606,205.4074074074074,0.5381573831565745,0.6879319467006608,sse,5763.7281148267575,5763.5623419073545,0.12118106627802708,0.04459185312519132
simulation_data/rho_0.190__w_0.620__cov_1.30,0.19,0.62,1.3,232.0,0.29352061303860133,0.3190117778099775,216.33333333333334,0.21845689663032225,0.461102798909281,212.66666666666666,0.19317467675145997,0.6176979477413069,sse,5764.9453972572655,5764.9101623484385,0.03426424454656407,0.0009706642798175951
simulation_data/rho_0.200__w_0.600__cov_1.00,0.2,0.6,1.0,241.55555555555554,0.2739317674740093,0.426798648173159,211.11111111111111,0.1921794287762585,0.43120290184133897,208.14814814814815,0.1648292311131006,0.5960501167249727,sse,5769.771669938011,5769.705967556336,0.0521126057992596,0.01358977587592226
simulation_data/rho_0.170__w_0.800__cov_1.40,0.17,0.8,1.4,230.66666666666666,0.4893531941906548,0.38454469010151066,218.77777777777777,0.444885266480729,0.5547455817801824,211.40740740740742,0.4538870774946269,0.6758204144371933,sse,5770.21410966307,5770.151683400312,0.045054008135584814,0.01737225462331916
simulation_data/rho_0.170__w_0.900__cov_1.20,0.17,0.9,1.2,236.0,0.5670324875808307,0.39198441922040317,222.0,0.5470058613268058,0.5917210341864984,202.22222222222223,0.5521861473903876,0.6862679768667594,sse,5770.622084211515,5770.455210264972,0.1395069036363478,0.027367042906354434
simulation_data/rho_0.170__w_0.960__cov_0.50,0.17,0.96,0.5,234.0,0.633183459556404,0.5381876820364998,221.77777777777777,0.5901573812774907,0.5948342720460705,204.81481481481484,0.589580716850277,0.7003923325452512,sse,5772.953698458138,5772.672500354195,0.20774555782531676,0.07345254611695559
simulation_data/rho_0.170__w_0.940__cov_1.90,0.17,0.94,1.9,238.0,0.6122132093782493,0.368004700640522,222.11111111111111,0.5600922463207239,0.6018153816542812,199.55555555555554,0.5701035011881709,0.6926230576157302,sse,5773.728616902049,5773.528083769572,0.17238889461495338,0.028144237861379973
simulation_data/rho_0.210__w_0.560__cov_1.30,0.21,0.56,1.3,238.88888888888889,0.20804999219035564,0.362643921559634,218.44444444444446,0.1518205329666319,0.43285757947773773,203.4814814814815,0.11215446876130988,0.5671789556195287,sse,5777.271935859493,5777.165286312846,0.10227269823856798,0.004376848408357329
simulation_data/rho_0.170__w_0.940__cov_0.60,0.17,0.94,0.6,233.55555555555554,0.6006022332727907,0.5195236009185802,220.66666666666666,0.5683769029807167,0.5871053563490313,206.74074074074076,0.5757266133284289,0.6999990184583084,sse,5779.172813331997,5778.934635313785,0.17437152159047653,0.06380649662060284
simulation_data/rho_0.170__w_0.940__cov_0.40,0.17,0.94,0.4,237.55555555555554,0.5713368086755986,0.5618374827260326,218.55555555555554,0.5685589140494625,0.5821190597342716,204.96296296296296,0.5705216038976664,0.6997970833577943,sse,5779.187060011571,5778.945298778932,0.16037883364956573,0.08138239898878309
simulation_data/rho_0.210__w_0.600__cov_0.40,0.21,0.6,0.4,233.33333333333334,0.27900525131241594,0.5271812934690315,221.77777777777777,0.18560990597203056,0.4713251585346661,205.62962962962962,0.16664678577308445,0.594595142407404,sse,5781.813521076564,5781.718306152342,0.05217143386453897,0.0430434903575344
simulation_data/rho_0.190__w_0.840__cov_1.00,0.19,0.84,1.0,237.11111111111111,0.5167210332134885,0.42697534464496567,218.22222222222223,0.4963213259881779,0.5640309936156922,205.92592592592595,0.4981847267893462,0.678330919490485,sse,5783.986498236253,5783.878835394535,0.08104139171491707,0.026621450003187497
simulation_data/rho_0.210__w_0.580__cov_0.40,0.21,0.58,0.4,234.44444444444446,0.23891048790401065,0.5240026526504172,216.22222222222223,0.16236274510566492,0.45985977861945365,210.81481481481484,0.13642695376488764,0.5911376917150567,sse,5784.892882584818,5784.771542023522,0.07934978326631034,0.0419907780306271
simulation_data/rho_0.190__w_0.600__cov_1.60,0.19,0.6,1.6,233.33333333333334,0.2744029001421086,0.29450370337838205,216.44444444444446,0.19230426995902908,0.44812127265065527,211.62962962962965,0.16731882035721377,0.604447042177592,sse,5786.408187915323,5786.355266692923,0.051251594070433004,0.0016696283299252898
simulation_data/rho_0.170__w_1.000__cov_1.10,0.17,1.0,1.1,229.77777777777777,0.6653415095653962,0.4070145257412609,226.33333333333334,0.6404762524407319,0.6210547351301281,203.11111111111111,0.6414524969796955,0.7064156742735714,sse,5788.86961323768,5788.54261809736,0.28541642424984276,0.04157871607032654
simulation_data/rho_0.190__w_0.580__cov_0.20,0.19,0.58,0.2,233.33333333333334,0.24776369262775855,0.6143367998633855,215.55555555555554,0.1603226590527855,0.504847619151787,212.5185185185185,0.1365636569396176,0.5942182899566416,sse,5789.45436128347,5789.289529316604,0.07732555442874883,0.08750641243660921
simulation_data/rho_0.150__w_1.000__cov_0.70,0.15,1.0,0.7,234.22222222222223,0.6414819382834581,0.524032785782337,220.88888888888889,0.6375774362090652,0.6079478431299883,205.92592592592592,0.6390581560870351,0.7122914688243002,sse,5790.623955613953,5790.280951796649,0.269534210067704,0.07346960723550387
simulation_data/rho_0.170__w_0.840__cov_0.80,0.17,0.84,0.8,233.77777777777777,0.5250246364421333,0.4875366057700131,218.66666666666666,0.49737817628810294,0.5654175465120139,208.96296296296296,0.5000791841414088,0.6862784588594519,sse,5791.08910941136,5790.959886229263,0.08426341181501484,0.04495977028114634
simulation_data/rho_0.190__w_0.880__cov_1.70,0.19,0.88,1.7,244.0,0.5495305643560848,0.36477640771212105,215.11111111111111,0.5321242462002717,0.5781666625230053,200.96296296296296,0.5303234955636417,0.6799313545030541,sse,5793.768113174007,5793.630887695446,0.11712981155994048,0.02009566700041642
simulation_data/rho_0.210__w_0.620__cov_1.00,0.21,0.62,1.0,234.66666666666666,0.2968938939496653,0.44181638264066164,216.55555555555554,0.21799975936351174,0.46692851716994327,210.37037037037038,0.19614127562573694,0.6081286834571582,sse,5793.770993717469,5793.722694074401,0.03302057346367218,0.015279069603924098
simulation_data/rho_0.190__w_1.000__cov_1.70,0.19,1.0,1.7,239.55555555555554,0.6752340877179289,0.3965496846438341,220.0,0.6406296491199519,0.6158862549101676,200.8148148148148,0.636154914779337,0.7030794581442397,sse,5795.158577874,5794.83339791268,0.2875345827306053,0.037645378589435244
simulation_data/rho_0.170__w_0.920__cov_0.50,0.17,0.92,0.5,235.55555555555554,0.5653035862543686,0.5345317626063605,219.11111111111111,0.564726189938453,0.5797405567862102,206.74074074074076,0.5545498828865182,0.7003674132838558,sse,5797.174425808711,5796.957563003381,0.14832011814970925,0.06854268718052232
simulation_data/rho_0.210__w_0.520__cov_0.00,0.21,0.52,0.0,238.66666666666666,0.18094753124056526,0.6742570779358283,213.88888888888889,0.09718213355782222,0.5290178328962001,209.03703703703704,0.04942666207363118,0.556482186961642,sse,5798.083343551629,5797.790435941339,0.1634122217646704,0.12949538852524745
simulation_data/rho_0.190__w_0.760__cov_1.70,0.19,0.76,1.7,225.55555555555554,0.4492829983022077,0.29859191753625186,222.44444444444446,0.40358741919614305,0.5471547410683957,211.77777777777774,0.3937098386868107,0.6653160312626468,sse,5799.2542801015525,5799.226634586595,0.016799298049567285,0.010846216907963535
simulation_data/rho_0.170__w_0.860__cov_2.20,0.17,0.86,2.2,234.0,0.5424058237964582,0.2811665149315491,217.88888888888889,0.514770540447191,0.5794621558732552,209.7037037037037,0.5029215371768475,0.6936166789553547,sse,5801.060854919889,5800.941750193055,0.09665249543048228,0.022452231402614032
simulation_data/rho_0.210__w_0.640__cov_2.20,0.21,0.64,2.2,238.66666666666666,0.30636865014377496,0.2699458780524939,214.11111111111111,0.24829532936605078,0.47480463842989834,208.8888888888889,0.22217973317727382,0.617859625353856,sse,5803.952505280527,5803.92867024245,0.020623558900108238,0.003211479176472883
simulation_data/rho_0.170__w_0.980__cov_1.50,0.17,0.98,1.5,238.0,0.6588104418023488,0.3932825971470694,221.66666666666666,0.609057542535376,0.6102360199967362,200.66666666666669,0.6161450524837058,0.7019513840657903,sse,5805.008334654002,5804.7261883572355,0.24677749330045745,0.0353688034655465
simulation_data/rho_0.170__w_0.920__cov_0.70,0.17,0.92,0.7,240.66666666666666,0.5745948313536542,0.5192267883198274,215.0,0.564938266421475,0.5736498251528366,205.70370370370372,0.5581709797592412,0.6955925221003165,sse,5806.118599703179,5805.905116887347,0.15351003122085832,0.05997278461002549
simulation_data/rho_0.170__w_0.880__cov_1.30,0.17,0.88,1.3,232.22222222222223,0.5587150400609815,0.37354955238060605,222.55555555555554,0.5320595358684269,0.5873294153369865,206.07407407407408,0.5302065578990157,0.6899487911226688,sse,5806.481032396544,5806.3362311149795,0.12002648247997941,0.024774799083501362
simulation_data/rho_0.170__w_0.960__cov_0.60,0.17,0.96,0.6,240.44444444444446,0.6203306327005993,0.531733364765607,216.22222222222223,0.5885090785533578,0.5861441465711974,204.66666666666666,0.5915370087203852,0.699305435568689,sse,5811.17520113138,5810.904796971588,0.20193292698976428,0.06847123280163174
simulation_data/rho_0.190__w_0.740__cov_2.30,0.19,0.74,2.3,236.88888888888889,0.4260240965773229,0.28851990777571745,217.77777777777777,0.39102922918011224,0.5370583646312714,207.03703703703704,0.3726662717606255,0.6529953657645655,sse,5812.888124373133,5812.870002886369,0.009732836103008524,0.008388650661664864
simulation_data/rho_0.210__w_0.560__cov_0.80,0.21,0.56,0.8,236.44444444444446,0.2007099610738424,0.45327264854765353,212.66666666666666,0.14897017354382416,0.42078025176256956,212.59259259259258,0.1091592683054489,0.5834280381027364,sse,5814.407366533921,5814.279103132149,0.10720612620513718,0.021057275566821482
simulation_data/rho_0.190__w_1.000__cov_1.90,0.19,1.0,1.9,240.88888888888889,0.6765416283814879,0.3625266661296321,218.88888888888889,0.6386634683162083,0.6171867215467228,200.8148148148148,0.6282350246518504,0.7081931315924155,sse,5816.094005270303,5815.7769605229105,0.2819286194128783,0.03511612798001105
simulation_data/rho_0.190__w_0.800__cov_0.40,0.19,0.8,0.4,232.44444444444446,0.46787785000011717,0.541193900858777,221.55555555555554,0.4475821595073899,0.5504879794834969,207.25925925925924,0.44625441084816025,0.673333961243942,sse,5819.652835166135,5819.551834268333,0.039870565958340626,0.06113033184390668
simulation_data/rho_0.210__w_0.660__cov_0.70,0.21,0.66,0.7,237.11111111111111,0.32748384738163644,0.4580437270027828,217.11111111111111,0.2761198150232803,0.48950250823270064,207.62962962962965,0.2637330518922894,0.6268973868887466,sse,5820.536382711183,5820.507345909256,0.00850025243756287,0.020536549488860308
simulation_data/rho_0.150__w_0.980__cov_1.40,0.15,0.98,1.4,232.44444444444446,0.66423072123188,0.3890338501730042,224.0,0.6104614520115886,0.6138224943460171,204.14814814814815,0.6147484657336902,0.7061585550261613,sse,5822.992702147856,5822.706371287665,0.24965093825935522,0.036679921932085496
simulation_data/rho_0.170__w_0.900__cov_1.80,0.17,0.9,1.8,233.55555555555554,0.5711154505008779,0.3646371323631677,223.88888888888889,0.5429936695931401,0.5985731320162103,203.11111111111111,0.5374040070913401,0.6910239632010767,sse,5823.1900958116175,5823.0311542525615,0.13222977372300465,0.026711785333150807
simulation_data/rho_0.170__w_0.700__cov_1.30,0.17,0.7,1.3,232.22222222222223,0.39394993933171013,0.3292551311972877,214.22222222222223,0.32472379945504265,0.5034535395139706,215.03703703703704,0.3265439188305353,0.6487635856756759,sse,5824.944121259188,5824.93974216093,0.0002769393082643912,0.004102158950443986
simulation_data/rho_0.170__w_0.940__cov_0.20,0.17,0.94,0.2,234.88888888888889,0.5701807835192908,0.6340214784542295,221.66666666666666,0.5664204931978757,0.5845443098588774,204.66666666666666,0.5678316656371512,0.697390656105402,sse,5825.020711261376,5824.741657641779,0.15752513592127812,0.12152848367540915
simulation_data/rho_0.170__w_0.940__cov_0.00,0.17,0.94,0.0,238.44444444444446,0.5492909007136629,0.7101374548451579,222.33333333333334,0.5673543527098038,0.5965563457270469,199.40740740740742,0.5686739317872486,0.6875820039587046,sse,5827.183897389035,5826.856598298,0.15141443041840774,0.17588466061725916
simulation_data/rho_0.170__w_0.960__cov_0.30,0.17,0.96,0.3,232.88888888888889,0.5975785663924625,0.5934205593390031,223.66666666666666,0.5863024671111802,0.5965653300598972,204.22222222222223,0.5871229555131418,0.6993171323000906,sse,5829.557294486213,5829.268059545691,0.18843424609285828,0.10080069442867773
simulation_data/rho_0.190__w_0.700__cov_1.60,0.19,0.7,1.6,237.55555555555554,0.38686137953672184,0.32478938145372743,216.66666666666666,0.3245530198252544,0.509550177015722,207.77777777777777,0.3269238857120379,0.6361166015747853,sse,5832.473833354684,5832.470424561308,0.0003136190344673004,0.0030951743408478543
simulation_data/rho_0.190__w_0.680__cov_1.90,0.19,0.68,1.9,226.66666666666666,0.3555725876144388,0.2463414299926675,222.66666666666666,0.2968498161130946,0.513717430380886,211.11111111111114,0.2924637543136239,0.6387729711743197,sse,5836.127204250802,5836.115884708781,0.0023161101427442306,0.00900343187854223
simulation_data/rho_0.210__w_0.500__cov_1.70,0.21,0.5,1.7,234.22222222222223,0.16028404779390923,0.27668565399686684,220.0,0.07090562462960331,0.396357515021941,207.55555555555554,0.038901393143951274,0.5502646450536994,sse,5836.52082510521,5836.320045266353,0.19070621305642999,0.010073625800410295
simulation_data/rho_0.150__w_0.980__cov_1.60,0.15,0.98,1.6,234.0,0.6622234354628427,0.37217101704026045,221.66666666666666,0.609926652218806,0.6103287269959482,205.77777777777777,0.609507626210011,0.7069254307073248,sse,5837.640234028245,5837.361278984292,0.24508968152042454,0.03386536243225802
simulation_data/rho_0.170__w_1.000__cov_0.90,0.17,1.0,0.9,233.33333333333334,0.6466516111864293,0.47623762649605095,227.33333333333334,0.6371247190141671,0.6221802714508058,198.22222222222223,0.6415878516716002,0.701760906667658,sse,5838.143113713677,5837.811875019228,0.27352450392843003,0.057714190519288514
simulation_data/rho_0.190__w_0.640__cov_1.90,0.19,0.64,1.9,235.11111111111111,0.3044512450849864,0.2699035190983452,217.77777777777777,0.24631895251938662,0.4833326205146144,209.1851851851852,0.22574368838815673,0.6170895677172301,sse,5839.189960605881,5839.166115024516,0.020639842237994522,0.00320573912686459
simulation_data/rho_0.190__w_0.680__cov_1.40,0.19,0.68,1.4,232.66666666666666,0.35601674149672813,0.34290850469904316,223.0,0.2958178115946524,0.5109379501392974,205.48148148148147,0.2965187051198935,0.6278173254029772,sse,5840.274368332487,5840.269140884568,0.0022113250961524706,0.0030161228231234223
simulation_data/rho_0.190__w_0.680__cov_1.00,0.19,0.68,1.0,239.77777777777777,0.3507327010523897,0.41661072062907434,215.88888888888889,0.3005305371876668,0.49554452976202756,206.22222222222226,0.2967329985543406,0.6263708343679711,sse,5840.588949033996,5840.575617821125,0.0023845483634423533,0.0109466645076117
simulation_data/rho_0.190__w_0.660__cov_1.50,0.19,0.66,1.5,232.44444444444446,0.34058436912078033,0.3126190262084705,222.77777777777777,0.27176241451201755,0.5003642920373401,206.0,0.2648470954132683,0.6223781945878168,sse,5840.892657336126,5840.883792318053,0.0072999687051513145,0.0015650493683193485
simulation_data/rho_0.170__w_0.760__cov_1.10,0.17,0.76,1.1,231.11111111111111,0.4421913024739731,0.3812214976032624,220.66666666666666,0.40733048650893616,0.5407824736284862,209.77777777777777,0.39906613595093965,0.6622911811808949,sse,5840.981280054957,5840.950822342912,0.01758316717295202,0.012874544870725483
simulation_data/rho_0.230__w_0.520__cov_1.00,0.23,0.52,1.0,240.44444444444446,0.17864295555790866,0.43197793002738755,218.66666666666666,0.10727402940706443,0.41609728666534096,202.07407407407408,0.054116859407196446,0.5418732772636172,sse,5841.526121669104,5841.349862359535,0.15751838183901318,0.018740927729952537
simulation_data/rho_0.170__w_0.860__cov_0.70,0.17,0.86,0.7,238.0,0.5131346884035186,0.49958565194472065,218.44444444444446,0.5238699043234814,0.56687810395961,205.40740740740742,0.5155061064222279,0.687845327688343,sse,5843.886600215404,5843.739590584606,0.09730278731103262,0.049706843483811804
simulation_data/rho_0.190__w_0.700__cov_1.50,0.19,0.7,1.5,239.33333333333334,0.38719729745954656,0.36126421119945235,217.44444444444446,0.31962314000362274,0.5090811850891463,205.03703703703704,0.32397188424299866,0.633933589264109,sse,5845.077817637248,5845.073026621523,0.00022536199193677484,0.004565653732275568
simulation_data/rho_0.170__w_0.800__cov_0.00,0.17,0.8,0.0,243.11111111111111,0.45644431900280025,0.6973130636711526,212.88888888888889,0.4438796449047726,0.5661529017730759,205.40740740740742,0.44327472755525504,0.6696743788759784,sse,5845.267816922441,5845.07468758637,0.03655593576202698,0.15657340030914146
simulation_data/rho_0.190__w_0.600__cov_0.10,0.19,0.6,0.1,238.0,0.2977384381826014,0.6368671134656994,212.44444444444446,0.18378370244022887,0.5285744495771783,211.62962962962965,0.16723914010481053,0.6037307785027011,sse,5846.634175005879,5846.482250819906,0.04861747960015038,0.10330670637265157
simulation_data/rho_0.230__w_0.520__cov_2.10,0.23,0.52,2.1,236.88888888888889,0.17201132885257098,0.2500148233402467,219.77777777777777,0.105921933245602,0.41636335467609986,205.1111111111111,0.056822133226436894,0.5536065806738767,sse,5847.498600319972,5847.329012351623,0.1596005852774185,0.009987383072287019
simulation_data/rho_0.170__w_0.900__cov_2.00,0.17,0.9,2.0,232.88888888888889,0.5763072517531941,0.34140024305514116,221.11111111111111,0.5450348462665543,0.5951081834817605,207.70370370370372,0.5380871556913827,0.6980877090010285,sse,5848.145412288851,5847.98428010105,0.13532967268250023,0.025802515118436474
simulation_data/rho_0.210__w_0.620__cov_0.70,0.21,0.62,0.7,244.0,0.284017448414261,0.4763664288562785,212.77777777777777,0.218017991099828,0.45355830513623396,204.44444444444446,0.19455921423835482,0.602712480043009,sse,5851.744190140694,5851.682989105201,0.035998870390877236,0.025202165101629915
simulation_data/rho_0.200__w_0.700__cov_1.00,0.2,0.7,1.0,237.55555555555554,0.3722203383607915,0.45864851865351053,217.22222222222223,0.32471474851117715,0.5096231865361722,207.4074074074074,0.3246675241816146,0.633014420162065,sse,5852.125394069238,5852.102704415588,0.0006127987135259594,0.022076854937138037
simulation_data/rho_0.170__w_0.960__cov_1.40,0.17,0.96,1.4,234.66666666666666,0.646468752390419,0.37610180608312926,223.33333333333334,0.5888912495060272,0.6087471427894723,203.03703703703704,0.5889089324738209,0.697540612019576,sse,5852.536986616009,5852.291923372546,0.2132756566970283,0.031787586765271374
simulation_data/rho_0.150__w_1.000__cov_0.30,0.15,1.0,0.3,237.11111111111111,0.5994060193364615,0.5853674967349078,222.11111111111111,0.6367445416459581,0.6067486128389528,201.85185185185185,0.6364609171567851,0.7065203669706329,sse,5853.3944506998605,5853.045749966399,0.24809713711416975,0.10060359634666405
simulation_data/rho_0.190__w_0.940__cov_0.50,0.19,0.94,0.5,240.22222222222223,0.5905668210724606,0.5347472507470061,218.22222222222223,0.5654466540519267,0.5835314461085692,203.11111111111114,0.5753454925983771,0.6958865872473906,sse,5854.625419005448,5854.388297109709,0.16865468422905844,0.06846721150959176
simulation_data/rho_0.170__w_0.920__cov_2.10,0.17,0.92,2.1,240.22222222222223,0.6023795123445084,0.34751819643869425,217.22222222222223,0.5541931448135053,0.5912560156336023,204.37037037037038,0.5465493510750316,0.6943128005685505,sse,5857.37143343956,5857.19331730808,0.15369890552330362,0.024417225956516138
simulation_data/rho_0.210__w_0.600__cov_1.00,0.21,0.6,1.0,237.77777777777777,0.2790239222193689,0.4276648788620987,218.11111111111111,0.19104093619490287,0.4494895462003654,206.22222222222226,0.16658151582476902,0.592279590656648,sse,5857.421815579958,5857.358686604194,0.050726809973345555,0.012402165790508792
simulation_data/rho_0.230__w_0.560__cov_2.10,0.23,0.56,2.1,243.77777777777777,0.19798163804763758,0.25525007807134475,213.33333333333334,0.14948597270541775,0.4224130913451834,204.22222222222226,0.10976580241705987,0.5722935002860523,sse,5858.026284800163,5857.910916688553,0.10783586043006627,0.0075322511790071565
simulation_data/rho_0.170__w_0.940__cov_2.10,0.17,0.94,2.1,240.0,0.6136352467544638,0.34306660886622126,216.44444444444446,0.562487229067878,0.5918507905522123,205.55555555555557,0.5705447280218088,0.6997801512665714,sse,5858.21941628846,5858.0195416646475,0.17438943674964164,0.02548518706201404
simulation_data/rho_0.190__w_0.740__cov_0.50,0.19,0.74,0.5,233.11111111111111,0.39813438349657826,0.5122438823400617,220.66666666666666,0.3926411215005122,0.5351883685409606,208.14814814814815,0.37110027741241775,0.6560365817179563,sse,5859.514066966511,5859.46081764452,0.008650824264201195,0.04459849772795687
simulation_data/rho_0.170__w_0.720__cov_1.40,0.17,0.72,1.4,233.77777777777777,0.408541849208599,0.32674324130792337,216.55555555555554,0.34708277133793397,0.5172131607816801,211.92592592592595,0.3452064275571532,0.654261870063848,sse,5860.124056228882,5860.116325035638,0.002095617827385343,0.005635575418103076
simulation_data/rho_0.170__w_0.880__cov_1.70,0.17,0.88,1.7,235.11111111111111,0.550705019491614,0.3585327999172421,220.77777777777777,0.5316747307340257,0.5881547894525475,205.99999999999997,0.5229429823845357,0.68906037240462,sse,5860.51865804576,5860.3811468154045,0.11411692960213221,0.023394300753999495
simulation_data/rho_0.210__w_0.500__cov_0.50,0.21,0.5,0.5,239.77777777777777,0.15218676219713936,0.49914002705287636,210.44444444444446,0.0713607589124366,0.44454605945332343,211.77777777777774,0.03666014342635685,0.5575083501240614,sse,5865.731636331609,5865.501766861727,0.1955186049549323,0.0343508649264335
simulation_data/rho_0.150__w_1.000__cov_1.90,0.15,1.0,1.9,232.22222222222223,0.6756600971551001,0.3530907764989981,224.33333333333334,0.6385957141076983,0.625577814585677,204.51851851851853,0.6303739670377655,0.7129619393562766,sse,5868.8606040548675,5868.5398958621545,0.282750574770259,0.0379576179425914
simulation_data/rho_0.190__w_0.680__cov_2.20,0.19,0.68,2.2,240.66666666666666,0.35189563082946723,0.27642716036847564,210.77777777777777,0.2997883061064294,0.4846583782922781,210.5925925925926,0.29187759593702817,0.638035007337962,sse,5869.284161099165,5869.277541329383,0.002476632545939446,0.004143137236422465
simulation_data/rho_0.170__w_0.940__cov_1.80,0.17,0.94,1.8,239.77777777777777,0.617021740984268,0.36541958030099686,218.0,0.5599487772630499,0.5939561736010666,204.14814814814815,0.5631079114791544,0.6982829870184114,sse,5869.788028477513,5869.589969171261,0.1708718589568525,0.027187447294263575
simulation_data/rho_0.190__w_0.700__cov_0.90,0.19,0.7,0.9,234.22222222222223,0.37604403103276396,0.45143788622769004,218.55555555555554,0.32162416072034616,0.5107148855988151,209.62962962962965,0.32407806922176485,0.6407507230760842,sse,5875.329211986948,5875.307849510964,0.0004550550706202527,0.020907420913707758
simulation_data/rho_0.190__w_0.700__cov_1.10,0.19,0.7,1.1,232.66666666666666,0.38187525374778164,0.4134604927466883,219.66666666666666,0.3195657631377182,0.5130701648700604,209.92592592592592,0.32707498674427876,0.6415484968905534,sse,5879.465504252742,5879.4525057372775,0.0004022991713451018,0.012596216293653418
simulation_data/rho_0.190__w_0.580__cov_2.20,0.19,0.58,2.2,228.22222222222223,0.2334245818936053,0.20350652035871242,221.88888888888889,0.16789879366724783,0.45354366241761057,211.25925925925924,0.13472059353488852,0.5926208906462852,sse,5879.630447862679,5879.536439355347,0.07991274735964714,0.014095759971408927
simulation_data/rho_0.190__w_0.660__cov_0.10,0.19,0.66,0.1,242.22222222222223,0.3436360289802518,0.6526721179386336,214.22222222222223,0.2683453730754652,0.5405496767868885,205.55555555555554,0.2623852435317526,0.6228453488143083,sse,5879.747862425855,5879.62447993625,0.007583077823209692,0.11579941178143986
simulation_data/rho_0.170__w_0.800__cov_1.10,0.17,0.8,1.1,231.11111111111111,0.4806757902499299,0.38553885657318254,220.66666666666666,0.45212223504706306,0.5558771204493073,210.22222222222223,0.46087407292624977,0.6728080516581081,sse,5880.204968417932,5880.1404698217175,0.04732153556483787,0.01717706064896276
simulation_data/rho_0.200__w_0.500__cov_0.00,0.2,0.5,0.0,242.88888888888889,0.16052511306738662,0.6733708895682821,212.0,0.06852900713124535,0.508990318774223,207.03703703703707,0.03275615779889789,0.543867152477677,sse,5881.482640857555,5881.159244508946,0.19516805393457803,0.12822829467492178
