high_threshold,low_threshold,sim_fully_high,sim_fully_low,sim_min_high,sim_min_low,err_fully_high,err_fully_low,err_min_high,err_min_low,loss_total
0.8,0.8420000000000001,0.9580838323353293,0.4251497005988024,0.9464285714285714,0.24107142857142858,0.47408383233532936,0.04414970059880241,0.5294285714285714,0.049928571428571406,1.0975906757912746
0.8,0.8430000000000001,0.9580838323353293,0.41916167664670656,0.9464285714285714,0.24107142857142858,0.47408383233532936,0.038161676646706555,0.5294285714285714,0.049928571428571406,1.0916026518391786
0.8,0.8440000000000001,0.9580838323353293,0.39520958083832336,0.9464285714285714,0.23214285714285715,0.47408383233532936,0.014209580838323355,0.5294285714285714,0.05885714285714283,1.0765791274593668
0.8,0.8450000000000001,0.9580838323353293,0.3532934131736527,0.9464285714285714,0.22321428571428573,0.47408383233532936,0.0277065868263473,0.5294285714285714,0.06778571428571425,1.0990047048759624
0.8,0.8460000000000001,0.9580838323353293,0.31137724550898205,0.9464285714285714,0.20535714285714285,0.47408383233532936,0.06962275449101796,0.5294285714285714,0.08564285714285713,1.1587780153977758
0.8,0.8470000000000001,0.9580838323353293,0.281437125748503,0.9464285714285714,0.19642857142857142,0.47408383233532936,0.09956287425149701,0.5294285714285714,0.09457142857142856,1.1976467065868264
0.8,0.8480000000000001,0.9580838323353293,0.281437125748503,0.9464285714285714,0.17857142857142858,0.47408383233532936,0.09956287425149701,0.5294285714285714,0.1124285714285714,1.2155038494439692
0.8,0.8490000000000001,0.9580838323353293,0.2634730538922156,0.9464285714285714,0.14285714285714285,0.47408383233532936,0.11752694610778441,0.5294285714285714,0.14814285714285713,1.2691822070145422
0.8,0.8500000000000001,0.9580838323353293,0.24550898203592814,0.9464285714285714,0.08928571428571429,0.47408383233532936,0.13549101796407187,0.5294285714285714,0.20171428571428568,1.3407177074422583
0.8,0.8510000000000001,0.9580838323353293,0.18562874251497005,0.9464285714285714,0.0625,0.47408383233532936,0.19537125748502995,0.5294285714285714,0.22849999999999998,1.4273836612489306
0.8,0.8520000000000001,0.9580838323353293,0.16167664670658682,0.9464285714285714,0.05357142857142857,0.47408383233532936,0.21932335329341318,0.5294285714285714,0.2374285714285714,1.4602643284858852
0.8,0.8530000000000001,0.9580838323353293,0.11976047904191617,0.9464285714285714,0.03571428571428571,0.47408383233532936,0.26123952095808384,0.5294285714285714,0.2552857142857143,1.5200376390076988
0.8,0.8540000000000001,0.9580838323353293,0.10778443113772455,0.9464285714285714,0.026785714285714284,0.47408383233532936,0.27321556886227544,0.5294285714285714,0.2642142857142857,1.540942258340462
0.8,0.8550000000000001,0.9580838323353293,0.08982035928143713,0.9464285714285714,0.017857142857142856,0.47408383233532936,0.2911796407185629,0.5294285714285714,0.27314285714285713,1.5678349016253208
0.8,0.8560000000000001,0.9580838323353293,0.041916167664670656,0.9464285714285714,0.008928571428571428,0.47408383233532936,0.33908383233532935,0.5294285714285714,0.28207142857142853,1.6246676646706586
0.8,0.8570000000000001,0.9580838323353293,0.029940119760479042,0.9464285714285714,0.008928571428571428,0.47408383233532936,0.35105988023952095,0.5294285714285714,0.28207142857142853,1.6366437125748503
0.8,0.8580000000000001,0.9580838323353293,0.011976047904191617,0.9464285714285714,0.008928571428571428,0.47408383233532936,0.3690239520958084,0.5294285714285714,0.28207142857142853,1.6546077844311375
0.8,0.8590000000000001,0.9580838323353293,0.005988023952095809,0.9464285714285714,0.008928571428571428,0.47408383233532936,0.3750119760479042,0.5294285714285714,0.28207142857142853,1.6605958083832335
0.8,0.8600000000000001,0.9580838323353293,0.005988023952095809,0.9464285714285714,0.0,0.47408383233532936,0.3750119760479042,0.5294285714285714,0.291,1.669524379811805
0.8,0.861,0.9580838323353293,0.005988023952095809,0.9464285714285714,0.0,0.47408383233532936,0.3750119760479042,0.5294285714285714,0.291,1.669524379811805
0.8,0.8620000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.863,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.8640000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.865,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.8660000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.867,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.8680000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.869,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.8700000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.871,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.8720000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.873,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.874,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.875,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.876,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.877,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.878,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.879,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.88,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.881,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.882,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.883,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.884,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.885,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.886,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.887,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.888,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.889,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.89,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.891,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.892,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.893,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.894,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.895,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.896,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.897,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.898,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.899,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.901,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.902,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.903,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.904,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.905,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.906,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.907,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.908,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.909,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.91,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.911,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.912,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.913,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.914,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.915,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.916,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.917,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.918,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.919,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.92,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.921,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.922,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.923,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.924,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.925,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.926,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.927,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.928,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.929,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.93,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.931,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.932,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.933,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.934,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.935,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.936,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.937,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9380000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9390000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9400000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9410000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9420000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9430000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9440000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9450000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9460000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9470000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9480000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9490000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9500000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9510000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9520000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9530000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9540000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9550000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9560000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9570000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9580000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9590000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9600000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9610000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9620000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9630000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9640000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9650000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9660000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9670000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9680000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9690000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9700000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9710000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9720000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9730000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9740000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.9750000000000001,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
0.8,0.976,0.9580838323353293,0.0,0.9464285714285714,0.0,0.47408383233532936,0.381,0.5294285714285714,0.291,1.6755124037639006
