sentence_id,word_id,word,original_word,position,sentence,length,frequency,log_frequency,difficulty,predictability,logit_predictability,skip_probability,regression_probability,total_occurrences,pred_class
151,6,and,and,6,,3,13387.839999999998,4.126710513400981,0.624844498781729,0.0024037921251442683,-3.0141505252910794,0.9166666666666666,0.08333333333333333,12,Class 1
151,7,first,First,7,,5,840.5699999999998,2.9245738859466566,0.7341296467321222,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.0,12,Class 1
151,8,lady,Lady,8,,4,217.07999999999996,2.336619812907439,0.7875800170084145,0.000441662557253415,-3.8622613262341754,0.4166666666666667,0.0,12,Class 1
151,9,abigail,Abigail,9,,7,3.02,0.4800069429571507,0.9563630051857134,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.0,12,Class 1
151,10,smith,"Smith,",10,,5,36.38999999999999,1.5609820555862355,0.8580925404012517,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.25,12,Class 1
151,11,he,he,11,,2,7637.199999999998,3.8829341638851793,0.6470059851013473,0.0019818187670420317,-3.1108782507603756,0.8333333333333334,0.0,12,Class 1
151,12,was,was,12,,3,5654.729999999999,3.752411873220891,0.6588716478890099,0.04106881525328875,-1.5752851172319666,0.5,0.3333333333333333,12,Class 1
151,13,the,the,13,,3,29449.179999999997,4.4690732065447465,0.5937206175868414,0.030778962456362895,-1.7248306376628637,0.75,0.25,12,Class 1
151,14,only,only,14,,4,1083.7099999999998,3.0349130808650098,0.7240988108304539,0.04339605935406959,-1.5465104059881252,0.3333333333333333,0.0,12,Class 1
151,15,son,son,15,,3,410.76000000000016,2.6135881451855023,0.762401077710409,0.00010000000000000003,-4.605120183487926,0.5,0.0,12,Class 1
151,16,of,of,16,,2,11577.240000000003,4.063605036452091,0.6305813603225372,0.10609150165040339,-1.0656507371148274,0.5,0.08333333333333333,12,Class 2
151,17,a,a,17,,1,20415.269999999997,4.309955128012859,0.6081858974533764,0.22390717593441453,-0.621520279425081,0.8333333333333334,0.0,12,Class 3
151,18,former,former,18,,6,18.270000000000003,1.2617385473525378,0.8852964956952238,0.000641227075011657,-3.675742739919244,0.4166666666666667,0.25,12,Class 1
151,19,president,President,19,,9,140.67000000000002,2.1482014874585116,0.8047089556855896,0.09329645443349564,-1.137016719852646,0.3333333333333333,0.0,12,Class 2
151,20,to,to,20,,2,22677.84,4.3556016868719265,0.6040362102843703,0.0003679742188991932,-3.9535648188252988,0.8333333333333334,0.0,12,Class 1
151,21,become,become,21,,6,115.56999999999995,2.06284511327705,0.8124686260657227,0.0003276942949675213,-4.011550831863715,0.25,0.0,12,Class 1
151,22,president,President,22,,9,140.67000000000002,2.1482014874585116,0.8047089556855896,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.16666666666666666,12,Class 1
151,23,himself,himself,23,,7,140.54999999999998,2.14783084994346,0.8047426500051403,0.004021578764447516,-2.7560255194577796,0.16666666666666666,0.08333333333333333,12,Class 1
151,24,until,until,24,,5,302.4700000000001,2.480682306325487,0.7744834266976831,0.00018042786543445567,-4.30999952670271,0.5833333333333334,0.16666666666666666,12,Class 1
151,25,george,George,25,,6,146.54999999999998,2.165985822774455,0.8030921979295952,0.00010000000000000003,-4.605120183487926,0.25,0.0,12,Class 1
151,26,w,W.,26,,1,1.0,0.0,1.0,0.015581555373822461,-2.0729815941822864,0.4166666666666667,0.08333333333333333,12,Class 1
151,27,bush,Bush,27,,4,14.120000000000003,1.149834696715785,0.8954695730258381,0.00010000000000000003,-4.605120183487926,0.5,0.08333333333333333,12,Class 1
151,28,took,took,28,,4,342.23999999999995,2.5343307672274524,0.7696062938884135,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.0,12,Class 1
151,29,office,office,29,,6,203.90000000000006,2.3094172257781405,0.7900529794747145,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.08333333333333333,12,Class 1
151,30,in,in,30,,2,9773.410000000002,3.990046118048168,0.637268534722894,0.05429326980978976,-1.4287661179659688,0.6666666666666666,0.16666666666666666,12,Class 2
151,31,2001,2001.,31,,4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
152,0,he,He,0,,2,7637.199999999998,3.8829341638851793,0.6470059851013473,0.0019818187670420317,-3.1108782507603756,0.0,0.0,12,Class 1
152,1,was,was,1,,3,5654.729999999999,3.752411873220891,0.6588716478890099,0.04106881525328875,-1.5752851172319666,0.25,0.25,12,Class 1
152,2,secretary,Secretary,2,,9,33.220000000000006,1.5213996281153757,0.8616909428986022,0.000839475248781601,-3.5409468686808174,0.5,0.16666666666666666,12,Class 1
152,3,of,of,3,,2,11577.240000000003,4.063605036452091,0.6305813603225372,0.9741420037255325,1.8144686003196069,0.9166666666666666,0.08333333333333333,12,Class 5
152,4,state,State,4,,5,107.83999999999999,2.0327798791912453,0.8152018291644323,0.305702197079961,-0.4101447816919563,0.5833333333333334,0.0,12,Class 4
152,5,in,in,5,,2,9773.410000000002,3.990046118048168,0.637268534722894,0.026621954512752847,-1.799518154846967,0.6666666666666666,0.08333333333333333,12,Class 1
152,6,the,the,6,,3,29449.179999999997,4.4690732065447465,0.5937206175868414,0.2974769861893975,-0.42967064794858195,0.6666666666666666,0.08333333333333333,12,Class 4
152,7,cabinet,Cabinet,7,,7,8.33,0.9206450014067878,0.9163049998721106,0.0001510517871070589,-4.398868377888272,0.3333333333333333,0.08333333333333333,12,Class 1
152,8,of,of,8,,2,11577.240000000003,4.063605036452091,0.6305813603225372,0.00013674874070523753,-4.448614283674877,0.8333333333333334,0.16666666666666666,12,Class 1
152,9,president,President,9,,9,140.67000000000002,2.1482014874585116,0.8047089556855896,0.0004030269550247305,-3.908052002072346,0.16666666666666666,0.16666666666666666,12,Class 1
152,10,james,James,10,,5,65.84000000000002,1.8184898222042134,0.8346827434359804,0.00027916098217445513,-4.091721372772893,0.4166666666666667,0.0,12,Class 1
152,11,monroe,Monroe,11,,6,6.75,0.8293037728310252,0.9246087479244522,0.9010001233846948,1.1041933953632574,0.5833333333333334,0.3333333333333333,12,Class 5
152,12,from,from,12,,4,2039.0600000000002,3.309430005221756,0.699142726798022,0.00010000000000000003,-4.605120183487926,0.75,0.0,12,Class 1
152,13,1817,1817,13,,4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.3333333333333333,12,Class 1
152,14,to,to,14,,2,22677.84,4.3556016868719265,0.6040362102843703,0.0011925399007711162,-3.3652383122265497,0.8333333333333334,0.08333333333333333,12,Class 1
152,15,1825,"1825,",15,,4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.25,0.0,12,Class 1
152,16,a,a,16,,1,20415.269999999997,4.309955128012859,0.6081858974533764,0.005292513691102966,-2.618077699708295,0.75,0.0,12,Class 1
152,17,tenure,tenure,17,,6,1.7600000000000005,0.2455126678141499,0.9776806665623498,0.00010000000000000003,-4.605120183487926,0.25,0.08333333333333333,12,Class 1
152,18,during,during,18,,6,75.91999999999999,1.880356199419236,0.8290585273255237,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.08333333333333333,12,Class 1
152,19,which,which,19,,5,477.23999999999984,2.6787368370336044,0.7564784693605812,0.011925964595894315,-2.2085198537561253,0.25,0.08333333333333333,12,Class 1
152,20,he,he,20,,2,7637.199999999998,3.8829341638851793,0.6470059851013473,0.2132893221363066,-0.6526054951536205,0.75,0.0,12,Class 3
152,21,was,was,21,,3,5654.729999999999,3.752411873220891,0.6588716478890099,0.03741694561536258,-1.623748329791719,0.5,0.0,12,Class 1
152,22,instrumental,instrumental,22,,12,1.53,0.18469143081759884,0.9832098699256732,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.08333333333333333,12,Class 1
152,23,in,in,23,,2,9773.410000000002,3.990046118048168,0.637268534722894,0.91739827868945,1.203755593224219,0.75,0.0,12,Class 5
152,24,the,the,24,,3,29449.179999999997,4.4690732065447465,0.5937206175868414,0.01745652946886197,-2.0152154136617075,0.8333333333333334,0.08333333333333333,12,Class 1
152,25,acquisition,acquisition,25,,11,1.4499999999999995,0.16136800223497486,0.9853301816150021,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.25,12,Class 1
152,26,of,of,26,,2,11577.240000000003,4.063605036452091,0.6305813603225372,0.2874222457880729,-0.453968330340311,1.0,0.16666666666666666,12,Class 4
152,27,florida,Florida,27,,7,18.389999999999997,1.2645817292380774,0.8850380246147206,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.0,12,Class 1
152,28,and,and,28,,3,13387.839999999998,4.126710513400981,0.624844498781729,0.00015109401768559678,-4.398728587896145,0.5833333333333334,0.16666666666666666,12,Class 1
152,29,in,in,29,,2,9773.410000000002,3.990046118048168,0.637268534722894,0.008222645161275927,-2.396303344164465,0.6666666666666666,0.0,12,Class 1
152,30,keeping,keeping,30,,7,51.13999999999999,1.708760723690317,0.8446581160281531,0.00010000000000000003,-4.605120183487926,0.25,0.0,12,Class 1
152,31,the,the,31,,3,29449.179999999997,4.4690732065447465,0.5937206175868414,0.13819955134332945,-0.9151625404438951,0.8333333333333334,0.0,12,Class 3
152,32,united,United,32,,6,50.26999999999999,1.7013088852280756,0.8453355558883567,0.0001628199727665069,-4.361351297925216,0.6666666666666666,0.5,12,Class 1
152,33,states,States,33,,6,54.100000000000016,1.7331972651065695,0.8424366122630395,0.8561828982886445,0.8919708271334238,0.5833333333333334,0.3333333333333333,12,Class 5
152,34,from,from,34,,4,2039.0600000000002,3.309430005221756,0.699142726798022,0.0025171793011923606,-2.99104798828548,0.5833333333333334,0.08333333333333333,12,Class 1
152,35,becoming,becoming,35,,8,22.88,1.359456020120987,0.8764130890799103,0.0001107730134595516,-4.553958297500989,0.0,0.25,12,Class 1
152,36,dependent,dependent,36,,9,2.2400000000000007,0.3502480183341628,0.9681592710605306,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.25,12,Class 1
152,37,on,on,37,,2,6955.729999999997,3.8423427156846253,0.6506961167559432,0.34886125889174485,-0.3120242176564862,0.6666666666666666,0.08333333333333333,12,Class 4
152,38,england,England.,38,,7,35.220000000000006,1.546789351631258,0.8593827862153401,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
153,0,adamss,Adams's,0,,6,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.0,0.4166666666666667,12,Class 1
153,1,son,son,1,,3,410.76000000000016,2.6135881451855023,0.762401077710409,0.00010000000000000003,-4.605120183487926,0.5833333333333334,0.16666666666666666,12,Class 1
153,2,charles,Charles,2,,7,51.100000000000016,1.7084209001347122,0.8446890090786622,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.08333333333333333,12,Class 1
153,3,francis,Francis,3,,7,17.180000000000003,1.2350231594952237,0.8877251673186161,0.010229906234598685,-2.2860786367232353,0.0,0.0,12,Class 1
153,4,also,also,4,,4,206.42999999999998,2.314772812566055,0.7895661079485404,0.00010000000000000003,-4.605120183487926,0.6666666666666666,0.16666666666666666,12,Class 1
153,5,pursued,pursued,5,,7,2.14,0.3304137733491909,0.9699623842409827,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.0,12,Class 1
153,6,a,a,6,,1,20415.269999999997,4.309955128012859,0.6081858974533764,0.0004536440306659685,-3.848871996966994,0.6666666666666666,0.08333333333333333,12,Class 1
153,7,career,career,7,,6,45.199999999999996,1.6551384348113818,0.8495328695626015,0.00016334190929192347,-4.359750797893071,0.16666666666666666,0.0,12,Class 1
153,8,in,in,8,,2,9773.410000000002,3.990046118048168,0.637268534722894,0.23579758152063726,-0.587929484081705,0.75,0.0,12,Class 3
153,9,politics,politics.,9,,8,16.569999999999997,1.2193225084193366,0.8891524992346055,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
154,0,while,While,0,,5,349.4299999999999,2.5433601882117425,0.7687854374352961,0.0005816707054079283,-3.724512114341899,0.0,0.0,12,Class 1
154,1,serving,serving,1,,7,11.69,1.06781451116184,0.902925953530742,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.16666666666666666,12,Class 1
154,2,as,as,2,,2,2217.02,3.345769610954118,0.6958391262768985,0.10299474499783766,-1.0821918764856806,0.8333333333333334,0.25,12,Class 2
154,3,secretary,Secretary,3,,9,33.220000000000006,1.5213996281153757,0.8616909428986022,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.08333333333333333,12,Class 1
154,4,of,of,4,,2,11577.240000000003,4.063605036452091,0.6305813603225372,0.47242601117659816,-0.05520398705836912,0.5833333333333334,0.0,12,Class 4
154,5,state,State,5,,5,107.83999999999999,2.0327798791912453,0.8152018291644323,0.305702197079961,-0.4101447816919563,0.16666666666666666,0.08333333333333333,12,Class 4
154,6,under,under,6,,5,261.92,2.4181686620678664,0.7801664852665576,0.012268143621850245,-2.1942026536355743,0.25,0.08333333333333333,12,Class 1
154,7,president,President,7,,9,140.67000000000002,2.1482014874585116,0.8047089556855896,0.00010000000000000003,-4.605120183487926,0.0,0.16666666666666666,12,Class 1
154,8,james,James,8,,5,65.84000000000002,1.8184898222042134,0.8346827434359804,0.003988014031063644,-2.7602329606016345,0.25,0.0,12,Class 1
154,9,monroe,"Monroe,",9,,6,6.75,0.8293037728310252,0.9246087479244522,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.0,12,Class 1
154,10,adams,Adams,10,,5,9.22,0.9647309210536293,0.9122971889951242,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.16666666666666666,12,Class 1
154,11,negotiated,negotiated,11,,10,1.3100000000000003,0.11727129565576423,0.9893389731222032,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.08333333333333333,12,Class 1
154,12,the,the,12,,3,29449.179999999997,4.4690732065447465,0.5937206175868414,0.12926460532115389,-0.9537383141423574,0.75,0.08333333333333333,12,Class 3
154,13,adamsonis,Adams-Onis,13,,9,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.08333333333333333,12,Class 1
154,14,treaty,Treaty,14,,6,4.6899999999999995,0.671172842715083,0.9389842870259014,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.08333333333333333,12,Class 1
154,15,with,with,15,,4,5048.330000000001,3.7031477361914535,0.6633502058007769,0.1816421391687397,-0.7526306202420013,0.4166666666666667,0.16666666666666666,12,Class 3
154,16,spain,Spain,16,,5,11.0,1.0413926851582251,0.9053279377128886,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.0,12,Class 1
154,17,and,and,17,,3,13387.839999999998,4.126710513400981,0.624844498781729,0.0011717495249087097,-3.3740424450279485,0.3333333333333333,0.0,12,Class 1
154,18,devised,devised,18,,7,1.47,0.16731733474817603,0.9847893332047112,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.5,12,Class 1
154,19,the,the,19,,3,29449.179999999997,4.4690732065447465,0.5937206175868414,0.00042457075920672086,-3.882003608416944,0.8333333333333334,0.16666666666666666,12,Class 1
154,20,monroe,Monroe,20,,6,6.75,0.8293037728310252,0.9246087479244522,0.00013020360097085393,-4.473140479633921,0.3333333333333333,0.3333333333333333,12,Class 1
154,21,doctrine,"Doctrine,",21,,8,0.84,-0.07572071393811837,1.0068837012671017,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.08333333333333333,12,Class 1
154,22,both,both,22,,4,295.33,2.4703075653961375,0.7754265849639875,0.0004943051449118756,-3.805931550935562,0.4166666666666667,0.0,12,Class 1
154,23,of,of,23,,2,11577.240000000003,4.063605036452091,0.6305813603225372,0.032251534759047566,-1.700703286007381,0.4166666666666667,0.16666666666666666,12,Class 1
154,24,which,which,24,,5,477.23999999999984,2.6787368370336044,0.7564784693605812,0.04434079141676508,-1.5352481601352006,0.3333333333333333,0.08333333333333333,12,Class 1
154,25,were,were,25,,4,1662.82,3.220845239455421,0.7071958873222347,0.048046634011606255,-1.4931719835551334,0.16666666666666666,0.16666666666666666,12,Class 2
154,26,of,of,26,,2,11577.240000000003,4.063605036452091,0.6305813603225372,0.020385396125846836,-1.9361702323298535,0.6666666666666666,0.08333333333333333,12,Class 1
154,27,long,long,27,,4,675.16,2.8294067045093887,0.7427812086809648,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.0,12,Class 1
154,28,lasting,lasting,28,,7,2.3500000000000005,0.37106786227173627,0.966266557975297,0.00010000000000000003,-4.605120183487926,0.5,0.5,12,Class 1
154,29,importance,importance.,29,,10,7.650000000000001,0.883661435153618,0.9196671422587618,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
155,0,adams,Adams,0,,5,9.22,0.9647309210536293,0.9122971889951242,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
155,1,was,was,1,,3,5654.729999999999,3.752411873220891,0.6588716478890099,0.07293297682053734,-1.2712424852249968,0.75,0.16666666666666666,12,Class 2
155,2,born,born,2,,4,83.69000000000001,1.9226735678585538,0.8252114938310408,0.00038755807557852925,-3.9276286073721427,0.4166666666666667,0.08333333333333333,12,Class 1
155,3,in,in,3,,2,9773.410000000002,3.990046118048168,0.637268534722894,0.5297934097839557,0.05965749295843329,0.9166666666666666,0.0,12,Class 5
155,4,braintree,"Braintree,",4,,9,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.16666666666666666,12,Class 1
155,5,massachusetts,Massachusetts,5,,13,4.159999999999999,0.6190933306267429,0.9437187881248418,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.0,12,Class 1
155,6,in,in,6,,2,9773.410000000002,3.990046118048168,0.637268534722894,0.000933152421585681,-3.48800420759666,0.75,0.08333333333333333,12,Class 1
155,7,a,a,7,,1,20415.269999999997,4.309955128012859,0.6081858974533764,0.05563607254857839,-1.4158399152454584,0.5833333333333334,0.16666666666666666,12,Class 2
155,8,part,part,8,,4,261.51000000000005,2.4174883007053283,0.7802283362995156,0.0007476983022858048,-3.5988815112874755,0.4166666666666667,0.08333333333333333,12,Class 1
155,9,of,of,9,,2,11577.240000000003,4.063605036452091,0.6305813603225372,0.7639547276439874,0.5872424558775312,0.75,0.0,12,Class 5
155,10,town,town,10,,4,247.92000000000004,2.3943115632312266,0.7823353124335249,0.003006576735334826,-2.9019710195493,0.6666666666666666,0.4166666666666667,12,Class 1
155,11,which,which,11,,5,477.23999999999984,2.6787368370336044,0.7564784693605812,0.00010000000000000003,-4.605120183487926,0.5833333333333334,0.08333333333333333,12,Class 1
155,12,eventually,eventually,12,,10,24.430000000000003,1.3879234669734366,0.8738251393660512,0.0015665982031054636,-3.228640466716693,0.16666666666666666,0.08333333333333333,12,Class 1
155,13,became,became,13,,6,47.75,1.678973375919765,0.8473660567345666,0.0019591606988525125,-3.1166390149782814,0.4166666666666667,0.08333333333333333,12,Class 1
155,14,the,the,14,,3,29449.179999999997,4.4690732065447465,0.5937206175868414,0.009267325991390489,-2.3359749322585217,0.8333333333333334,0.08333333333333333,12,Class 1
155,15,separate,separate,15,,8,21.710000000000004,1.33665982345442,0.8784854705950523,0.00010000000000000003,-4.605120183487926,0.0,0.4166666666666667,12,Class 1
155,16,town,town,16,,4,247.92000000000004,2.3943115632312266,0.7823353124335249,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.16666666666666666,12,Class 1
155,17,of,of,17,,2,11577.240000000003,4.063605036452091,0.6305813603225372,0.057467743349329664,-1.398673169068198,0.5833333333333334,0.0,12,Class 2
155,18,quincy,Quincy.,18,,6,3.979999999999999,0.5998830720736877,0.945465175266028,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
156,0,he,He,0,,2,7637.199999999998,3.8829341638851793,0.6470059851013473,0.0019818187670420317,-3.1108782507603756,0.0,0.0,12,Class 1
156,1,acquired,acquired,1,,8,4.47,0.6503075231319365,0.9408811342607332,0.0004531972402543127,-3.849364909164566,0.08333333333333333,0.3333333333333333,12,Class 1
156,2,his,his,2,,3,2124.7799999999997,3.3273139698064678,0.6975169118357755,0.00010000000000000003,-4.605120183487926,0.8333333333333334,0.08333333333333333,12,Class 1
156,3,early,early,3,,5,108.03999999999998,2.033584575515413,0.8151286749531442,0.0007053344029657665,-3.6280664769474664,0.25,0.25,12,Class 1
156,4,education,education,4,,9,19.53,1.290702243287854,0.8826634324283767,0.00010000000000000003,-4.605120183487926,0.25,0.3333333333333333,12,Class 1
156,5,in,in,5,,2,9773.410000000002,3.990046118048168,0.637268534722894,0.07743514393530834,-1.2388584722827092,0.9166666666666666,0.16666666666666666,12,Class 2
156,6,europe,Europe,6,,6,26.819999999999997,1.4284587735155798,0.8701401114985837,0.00010000000000000003,-4.605120183487926,0.25,0.16666666666666666,12,Class 1
156,7,at,at,7,,2,3217.099999999999,3.507464560676048,0.6811395853930867,0.00010000000000000003,-4.605120183487926,0.9166666666666666,0.08333333333333333,12,Class 1
156,8,venerable,venerable,8,,9,0.27,-0.5686362358410125,1.051694203258274,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.08333333333333333,12,Class 1
156,9,institutions,institutions,9,,12,1.6299999999999992,0.2121876044039577,0.9807102177814587,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.16666666666666666,12,Class 1
156,10,such,such,10,,4,291.2200000000001,2.4642211975344495,0.7759798911332317,0.00010000000000000003,-4.605120183487926,0.5,0.0,12,Class 1
156,11,as,as,11,,2,2217.02,3.345769610954118,0.6958391262768985,0.12290926672329493,-0.9825820157362668,0.75,0.08333333333333333,12,Class 3
156,12,the,the,12,,3,29449.179999999997,4.4690732065447465,0.5937206175868414,0.169871567291658,-0.7932688810079488,0.5833333333333334,0.0,12,Class 3
156,13,university,University,13,,10,23.59,1.3727279408855957,0.8752065508285822,0.00010000000000000003,-4.605120183487926,0.25,0.08333333333333333,12,Class 1
156,14,of,of,14,,2,11577.240000000003,4.063605036452091,0.6305813603225372,0.49529607194464026,-0.00940813368153941,0.9166666666666666,0.16666666666666666,12,Class 4
156,15,leiden,Leiden,15,,6,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.25,12,Class 1
156,16,while,while,16,,5,349.4299999999999,2.5433601882117425,0.7687854374352961,0.00010000000000000003,-4.605120183487926,0.5,0.16666666666666666,12,Class 1
156,17,accompanying,accompanying,17,,12,0.92,-0.03621217265444471,1.0032920156958587,0.00010000000000000003,-4.605120183487926,0.0,0.16666666666666666,12,Class 1
156,18,his,his,18,,3,2124.7799999999997,3.3273139698064678,0.6975169118357755,0.00020464638721768823,-4.247011170659979,0.9166666666666666,0.16666666666666666,12,Class 1
156,19,father,father,19,,6,554.4899999999999,2.743893718232734,0.7505551165242969,0.004963989752296167,-2.650284562385839,0.5833333333333334,0.5833333333333334,12,Class 1
156,20,while,while,20,,5,349.4299999999999,2.5433601882117425,0.7687854374352961,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.3333333333333333,12,Class 1
156,21,the,the,21,,3,29449.179999999997,4.4690732065447465,0.5937206175868414,0.09012825794770306,-1.156034951307211,0.75,0.4166666666666667,12,Class 2
156,22,elder,elder,22,,5,7.040000000000002,0.8475726591421123,0.9229479400779895,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.25,12,Class 1
156,23,adams,Adams,23,,5,9.22,0.9647309210536293,0.9122971889951242,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.0,12,Class 1
156,24,was,was,24,,3,5654.729999999999,3.752411873220891,0.6588716478890099,0.07293297682053734,-1.2712424852249968,0.6666666666666666,0.25,12,Class 2
156,25,serving,serving,25,,7,11.69,1.06781451116184,0.902925953530742,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.08333333333333333,12,Class 1
156,26,as,as,26,,2,2217.02,3.345769610954118,0.6958391262768985,0.9102994744997838,1.158648505380839,0.75,0.0,12,Class 5
156,27,an,an,27,,2,1864.1399999999996,3.2704785254773365,0.7026837704111513,0.002182634237286668,-3.062518873142278,0.5,0.08333333333333333,12,Class 1
156,28,american,American,28,,8,102.22000000000001,2.009535876619218,0.8173149203073438,0.014357089171288277,-2.11452514524029,0.08333333333333333,0.0,12,Class 1
156,29,envoy,envoy,29,,5,0.86,-0.0655015487564323,1.0059546862505846,0.00010000000000000003,-4.605120183487926,0.6666666666666666,0.5,12,Class 1
156,30,to,to,30,,2,22677.84,4.3556016868719265,0.6040362102843703,0.01192539900771116,-2.2085438529968964,0.75,0.16666666666666666,12,Class 1
156,31,france,France,31,,6,27.06,1.4323277922616044,0.8697883825216727,0.00020084500043972956,-4.256388112153302,0.25,0.08333333333333333,12,Class 1
156,32,and,and,32,,3,13387.839999999998,4.126710513400981,0.624844498781729,0.012067757689918635,-2.202538436185193,0.6666666666666666,0.0,12,Class 1
156,33,later,later,33,,5,291.94,2.4652936036866424,0.7758823996648507,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.0,12,Class 1
156,34,the,the,34,,3,29449.179999999997,4.4690732065447465,0.5937206175868414,0.05043308703260959,-1.467679275568574,0.5,0.16666666666666666,12,Class 2
156,35,netherlands,Netherlands,35,,11,0.4100000000000001,-0.38721614328026455,1.0352014675709333,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.0,12,Class 1
156,36,during,during,36,,6,75.91999999999999,1.880356199419236,0.8290585273255237,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.16666666666666666,12,Class 1
156,37,the,the,37,,3,29449.179999999997,4.4690732065447465,0.5937206175868414,0.49392782689518994,-0.012144943299344691,0.6666666666666666,0.08333333333333333,12,Class 4
156,38,revolutionary,Revolutionary,38,,13,4.39,0.6424645202421214,0.9415941345234434,0.00010000000000000003,-4.605120183487926,0.0,0.08333333333333333,12,Class 1
156,39,war,War.,39,,3,174.75,2.2424171844177185,0.796143892325662,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
157,0,he,He,0,,2,7637.199999999998,3.8829341638851793,0.6470059851013473,0.0019818187670420317,-3.1108782507603756,0.0,0.0,12,Class 1
157,1,graduated,graduated,1,,9,7.75,0.8893017025063105,0.9191543906812445,0.00021478324683173267,-4.222833193160447,0.08333333333333333,0.0,12,Class 1
157,2,from,from,2,,4,2039.0600000000002,3.309430005221756,0.699142726798022,0.9354867662076701,1.33709831077962,0.5833333333333334,0.0,12,Class 5
157,3,harvard,Harvard,3,,7,14.099999999999996,1.1492191126553801,0.8955255352131476,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.16666666666666666,12,Class 1
157,4,university,University,4,,10,23.59,1.3727279408855957,0.8752065508285822,0.9169574363785796,1.2008538819741406,0.3333333333333333,0.08333333333333333,12,Class 5
157,5,in,in,5,,2,9773.410000000002,3.990046118048168,0.637268534722894,0.002683252342283816,-2.959019400479304,0.6666666666666666,0.08333333333333333,12,Class 1
157,6,1787,1787,6,,4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.25,12,Class 1
157,7,and,and,7,,3,13387.839999999998,4.126710513400981,0.624844498781729,0.0020505616685902416,-3.093794435865967,0.4166666666666667,0.08333333333333333,12,Class 1
157,8,was,was,8,,3,5654.729999999999,3.752411873220891,0.6588716478890099,0.0047173287425555386,-2.675892046755767,0.5,0.16666666666666666,12,Class 1
157,9,elected,elected,9,,7,7.25,0.8603380065709937,0.9217874539480916,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.08333333333333333,12,Class 1
157,10,to,to,10,,2,22677.84,4.3556016868719265,0.6040362102843703,0.6417742867482069,0.29153669596262605,0.8333333333333334,0.0,12,Class 5
157,11,phi,Phi,11,,3,0.9000000000000002,-0.04575749056067512,1.004159771869152,0.00010000000000000003,-4.605120183487926,0.75,0.5833333333333334,12,Class 1
157,12,beta,Beta,12,,4,3.43,0.5352941200427707,0.9513368981779299,0.950000114954685,1.4722206996338516,0.16666666666666666,0.5,12,Class 5
